Feature,marginal_data,marginal_model,marginal_gen
l1,0.0,0.0,0.0
l2,0.0,0.0,0.0
l3,0.0,1.841210276275755e-06,2e-06
l4,0.0,1.9530841732008258e-07,2e-06
l5,3.6132389073565546e-05,8.204651560536086e-06,5.4e-05
l6,3.6132389073565546e-05,1.399587893795262e-05,0.000234
l7,0.00036132389073565546,0.00015444996966338482,0.00102
l8,0.0007081948258418847,0.0006198680286806937,0.003244
l9,0.0013513513513513514,0.0014645418441940072,0.00833
l10,0.007146986558751265,0.007188483644719852,0.019946
l11,0.04132822662234427,0.040928582344863976,0.042846
l12,0.08469431998843764,0.08473694875372531,0.079546
l13,0.1708339355398179,0.17113003642425334,0.120418
l14,0.21104928457869634,0.2092913447432196,0.150054
l15,0.2215059979765862,0.2236159984159672,0.15581
l16,0.136876716288481,0.13625123595916036,0.138116
l17,0.06912126029773089,0.06916903477665662,0.10678
l18,0.03216505275328805,0.03206522683978753,0.0731
l19,0.013636363636363636,0.013757529523767843,0.045954
l20,0.005629426217661512,0.00581364214210723,0.026214
l21,0.0022185286891169245,0.0022384285223943988,0.014352
l22,0.0008382714265067206,0.0008601440306005137,0.007282
l23,0.0002746061569590981,0.0003275760331405746,0.003626
l24,0.00011562364503540974,0.00017618570220166596,0.001694
l25,5.781182251770487e-05,8.213351019574405e-05,0.000788
l26,7.226477814713109e-06,4.616787192723348e-05,0.00036
l27,0.0,2.680959754635472e-05,0.000138
l28,7.226477814713109e-06,2.3821023955695593e-05,6e-05
l29,0.0,4.922714311539487e-06,1.4e-05
l30,0.0,2.4197206139264156e-06,1.4e-05
aA0,0.0,0.0,0.0
aA1,0.9126752420870068,0.9118458759002106,0.907012
aA2,0.061453967336320275,0.06129274185682294,0.065994
aA3,0.009921954039601099,0.009946337988555272,0.010154
aA4,0.031586934528110996,0.03142096811977428,0.04163
aA5,0.06905622199739847,0.06877034454791627,0.078502
aA6,0.07412920942332707,0.07457100644878523,0.064824
aA7,0.08767162884809944,0.08757356580682969,0.06818
aA8,0.07192513368983958,0.07153837636015992,0.063722
aA9,0.052081225610637376,0.05207907405477963,0.055048
aA10,0.0427807486631016,0.04294965789383618,0.045078
aA11,0.031782049429108256,0.03199007480781052,0.036222
aA12,0.022445440092498915,0.02237555761168451,0.027006
aA13,0.010659054776701836,0.010761689456182381,0.019646
aA14,0.004733342968637086,0.004795844864943483,0.012784
aA15,0.0019294695765284,0.0019439833512750928,0.007638
aA16,0.0005708917473623356,0.0006893076782353741,0.004104
aA17,0.00020956785662668015,0.00029285776486913444,0.002178
aA18,0.00010117068940598352,0.00014517600195050774,0.001056
aA19,1.4452955629426218e-05,5.1494068106172664e-05,0.000474
aA20,7.226477814713109e-06,2.4982796976178868e-05,0.000228
aA21,1.4452955629426218e-05,1.9036306444458387e-05,0.000122
aA22,0.0,5.365943036587941e-06,5e-05
aA23,0.0,4.8647226502433415e-06,2e-05
aA24,0.0,1.963732514090859e-06,8e-06
aA-25,0.0,4.620916967823062e-05,0.000362
aA-24,5.781182251770487e-05,7.936381795013494e-05,0.00076
aA-23,0.00012285012285012285,0.00017072336067322624,0.00162
aA-22,0.0002601532013296719,0.0003190722412871623,0.003574
aA-21,0.0008021390374331551,0.0008388295845107898,0.00714
aA-20,0.002059546177193236,0.002134048156306428,0.014014
aA-19,0.0054848966613672495,0.005692145485878244,0.025826
aA-18,0.012964301199595317,0.013197782005690892,0.045188
aA-17,0.030972683913860384,0.03094833495510489,0.072316
aA-16,0.06696054343113167,0.06698498618792892,0.106268
aA-15,0.1317459170400347,0.13107537527808907,0.13964
aA-14,0.21605723370429253,0.21794527711794168,0.161004
aA-13,0.21196704726116491,0.20990954603185105,0.162782
aA-12,0.17946235005058533,0.1796829192849407,0.144386
aA-11,0.11680156091920797,0.11679341723514164,0.117166
aA-10,0.09161005925711808,0.09120181942860027,0.09477
aA-9,0.08271426506720625,0.08249629987265855,0.082208
aA-8,0.08239630004335886,0.08223216905991249,0.081028
aA-7,0.07516982222864575,0.07511905948397544,0.078684
aA-6,0.07002457002457002,0.06958435694648352,0.067922
aA-5,0.011584043936985113,0.01176636215633177,0.012382
aA-4,0.0033530857060268824,0.003434914198134021,0.006156
aA-3,0.09301922243098713,0.09317811251864269,0.085556
aA-2,0.00012285012285012285,0.0001949391359132661,0.00068
aA-1,2.8905911258852436e-05,8.537374243439539e-06,3e-05
aC0,1.0,1.0,1.0
aC1,7.226477814713109e-06,6.709891183856268e-06,4.6e-05
aC2,0.0005781182251770487,0.00041824828426102756,0.000628
aC3,0.0010695187165775401,0.0010160423592943636,0.001928
aC4,0.00044081514669749963,0.0008494415087120544,0.01273
aC5,0.0002457002457002457,0.0006463869180255505,0.010338
aC6,0.0002457002457002457,0.0005642079940794283,0.008134
aC7,0.0002601532013296719,0.00055508322167511,0.00774
aC8,0.00020956785662668015,0.0005274844876181172,0.00804
aC9,0.00028905911258852437,0.0005672834279941971,0.007158
aC10,0.00021679433444139325,0.0004158451826497189,0.00559
aC11,0.0001589825119236884,0.00030138303051411176,0.003788
aC12,0.00011562364503540974,0.00017822729762869706,0.002344
aC13,3.6132389073565546e-05,8.04991981004937e-05,0.001324
aC14,5.058534470299176e-05,5.460029041417507e-05,0.000752
aC15,7.226477814713109e-06,1.3537965018033783e-05,0.000324
aC16,0.0,6.5023494883851505e-06,0.000206
aC17,0.0,1.96539957562616e-06,7.8e-05
aC18,7.226477814713109e-06,1.1529552386524297e-06,3e-05
aC19,0.0,2.3750472450523873e-07,6e-06
aC20,0.0,1.880897748361352e-07,1e-05
aC21,0.0,8.733002973831755e-08,4e-06
aC22,0.0,0.0,0.0
aC23,0.0,0.0,0.0
aC24,0.0,0.0,0.0
aC-25,5.781182251770487e-05,8.213351019574405e-05,0.000788
aC-24,0.00011562364503540974,0.00017618570220166596,0.001694
aC-23,0.0002746061569590981,0.0003275760331405746,0.003626
aC-22,0.0008382714265067206,0.0008601926978266869,0.007286
aC-21,0.0022185286891169245,0.0022390808980586215,0.01437
aC-20,0.005629426217661512,0.005815381087891357,0.026268
aC-19,0.013636363636363636,0.013759917300811397,0.046046
aC-18,0.03217227923110276,0.032069393654940846,0.073278
aC-17,0.0691357132533603,0.06918059190964868,0.10714
aC-16,0.136876716288481,0.13628531589904766,0.138836
aC-15,0.2215999421881775,0.22370458476895055,0.157074
aC-14,0.2111360023124729,0.20951002449289377,0.152308
aC-13,0.171057956352074,0.171628486522232,0.12398
aC-12,0.08534470299176182,0.0854081884028826,0.084622
aC-11,0.041993062581297876,0.04169721710718695,0.049226
aC-10,0.0077178783061136,0.007841719593771453,0.027012
aC-9,0.0015536927301633184,0.0019137027963433896,0.016314
aC-8,0.0008816302933949993,0.0011503040929051786,0.01185
aC-7,0.0007081948258418847,0.000975674919895485,0.015354
aC-6,0.000397456279809221,0.0006903812849995413,0.009036
aC-5,0.0003468709351062292,0.0005213478945748198,0.003114
aC-4,4.335886688827865e-05,0.0001380190645869245,0.00078
aC-3,8.67177337765573e-05,6.647047974395195e-05,0.000244
aC-2,8.67177337765573e-05,5.653185425932243e-05,0.00033
aC-1,1.4452955629426218e-05,2.082743987404354e-06,3.2e-05
aD0,0.0,0.0,0.0
aD1,2.8905911258852436e-05,8.824277649882712e-05,0.000246
aD2,0.00029628559040323745,0.00048410699121400306,0.001974
aD3,0.004545454545454545,0.004638614635992452,0.007992
aD4,0.04551958375487787,0.04570784572726124,0.05746
aD5,0.06698944934239053,0.06755237634135358,0.063828
aD6,0.045259430553548204,0.045385073338114174,0.04865
aD7,0.040620031796502386,0.040559661878594215,0.049432
aD8,0.040432143373319844,0.040326171565404106,0.046198
aD9,0.0390302066772655,0.0386371762551675,0.04066
aD10,0.035062870356988005,0.03510410996791659,0.033682
aD11,0.02261164908223732,0.022492495603098628,0.02558
aD12,0.011309437780026015,0.011300166306892304,0.018412
aD13,0.0051741581153345855,0.005265108751691049,0.011428
aD14,0.002196849255672785,0.002205112553294636,0.006794
aD15,0.0009755745049862697,0.0010038648469813736,0.003762
aD16,0.0003468709351062292,0.0003391358866008715,0.001962
aD17,0.00013730307847954905,0.00013988087712378527,0.00094
aD18,3.6132389073565546e-05,5.5444740687645915e-05,0.00045
aD19,1.4452955629426218e-05,2.7491556062598993e-05,0.000222
aD20,2.1679433444139325e-05,1.7141206366037205e-05,9.8e-05
aD21,0.0,5.0035111416751235e-06,3.6e-05
aD22,0.0,4.7231800585290824e-06,1.8e-05
aD23,7.226477814713109e-06,4.304842672943757e-06,8e-06
aD24,0.0,1.0618145582640191e-07,2e-06
aD-25,0.0,0.0,0.0
aD-24,0.0,8.612274589772315e-07,6e-06
aD-23,0.0,4.577415984641316e-06,2.2e-05
aD-22,0.0,4.719902598677079e-06,3.4e-05
aD-21,7.226477814713109e-06,8.915577760396702e-06,8.4e-05
aD-20,7.226477814713109e-06,3.0394405134575133e-05,0.000246
aD-19,3.6132389073565546e-05,5.5728369974555724e-05,0.000466
aD-18,9.394421159127042e-05,0.00011780192685962188,0.000934
aD-17,0.00011562364503540974,0.00020832043458527105,0.00198
aD-16,0.0006287035698800405,0.0006781531393956641,0.003706
aD-15,0.0014742014742014742,0.001521926358205179,0.006432
aD-14,0.0032880474056944647,0.0033698690090485923,0.010676
aD-13,0.006966324613383437,0.007036912741214256,0.016478
aD-12,0.014640844052608758,0.014586724746390146,0.023074
aD-11,0.02344992050874404,0.023967608641653544,0.031046
aD-10,0.0336826130943778,0.03395420474735977,0.03789
aD-9,0.0416750975574505,0.041959264250009704,0.04326
aD-8,0.04363347304523775,0.04384291943424761,0.043888
aD-7,0.03482439658910247,0.03505303529515421,0.042306
aD-6,0.037584911114322876,0.03696771118986311,0.043876
aD-5,0.11677265500794913,0.1161049768511715,0.109314
aD-4,0.0011851423616129498,0.0011760871253523092,0.002178
aD-3,0.00020234137881196704,0.0003451334892103301,0.001076
aD-2,0.0003396444572915161,0.00032966981617064327,0.000816
aD-1,7.226477814713109e-06,1.720978099704012e-05,4.2e-05
aE0,0.0,0.0,0.0
