Feature,marginal_data,marginal_model,marginal_gen
l1,0.0,0.0,0.0
l2,0.0,0.0,0.0
l3,0.0,5.031230982339843e-07,2e-06
l4,0.0,3.2262555454035438e-06,1.2e-05
l5,4.4921611787430936e-05,5.208008686422404e-05,0.000104
l6,9.6260596687352e-05,0.0001237759757487442,0.000516
l7,0.000577563580124112,0.0004997736749458166,0.001628
l8,0.001058866563560872,0.0010484038564954135,0.004902
l9,0.002489940767646172,0.0024374707227443728,0.011568
l10,0.007938290540150295,0.007995996896096256,0.02562
l11,0.030020471420228845,0.03024063821376731,0.05155
l12,0.06131800008984322,0.060176345931580506,0.09038
l13,0.12139102979586336,0.12172380950853014,0.132262
l14,0.1722166248467852,0.17173304534549255,0.1576
l15,0.20343714503904972,0.20166712675453835,0.157306
l16,0.17301237911273398,0.17567216189317228,0.131966
l17,0.10832525813883345,0.1102656788649412,0.097416
l18,0.060252716153169864,0.05938895211749411,0.061766
l19,0.03129752866961438,0.0305521418422254,0.036872
l20,0.015189922157264146,0.015025452148117985,0.02013
l21,0.0064622947242775645,0.006519804650252606,0.010018
l22,0.002753053065258267,0.002730027179339371,0.004696
l23,0.0012193008913731253,0.001262848203004381,0.002178
l24,0.0004748856103242699,0.0004932581960212159,0.000904
l25,0.00023744280516213494,0.00025755556847339804,0.000408
l26,0.0001155127160248224,8.715388181638101e-05,0.000138
l27,1.92521193374704e-05,2.7959599388770602e-05,3.8e-05
l28,3.85042386749408e-05,1.3105392939373831e-05,1.6e-05
l29,1.2834746224980267e-05,1.7041173662049938e-06,4e-06
l30,0.0,0.0,0.0
aA0,0.0,0.0,0.0
aA1,0.8735584975646069,0.8735894080421952,0.899216
aA2,0.09764674927964986,0.0975325687286153,0.076846
aA3,0.008310498180674723,0.008447534335970366,0.010044
aA4,0.031470797743651614,0.03169528546027497,0.039436
aA5,0.0633523073665026,0.06338721683414895,0.07222
aA6,0.057063281716262265,0.05709390740855483,0.059576
aA7,0.0707001995803038,0.07110841054492983,0.062694
aA8,0.06468712097390054,0.06461878983247328,0.059264
aA9,0.05393802101047957,0.0535469877317278,0.051472
aA10,0.04687891058674042,0.047033595251306536,0.04366
aA11,0.040743901891199856,0.04076956855182004,0.035248
aA12,0.033164984245349007,0.032981657690437684,0.027312
aA13,0.021523869419291908,0.021794577116748495,0.019052
aA14,0.011730958049631963,0.012007105577898147,0.012272
aA15,0.005647288338991317,0.005703949454214048,0.006652
aA16,0.002695296707245856,0.002620869234989201,0.003734
aA17,0.001155127160248224,0.0012167758675265276,0.00182
aA18,0.00043638137164932905,0.0005003467995357783,0.00091
aA19,0.00021177331271217439,0.00025843989285214195,0.00039
aA20,7.70084773498816e-05,0.0001216441184776315,0.000152
aA21,3.2086865562450663e-05,4.020291192412093e-05,5.4e-05
aA22,6.4173731124901335e-06,3.436625848114017e-05,3e-05
aA23,6.4173731124901335e-06,9.737086606143706e-06,1e-05
aA24,0.0,3.9182604608840444e-06,4e-06
aA-25,8.984322357486187e-05,8.715388181638101e-05,0.000138
aA-24,0.0002502775513871152,0.0002491846022223829,0.000398
aA-23,0.00044921611787430933,0.0005022341571638289,0.000916
aA-22,0.0011872140258106746,0.001198414930530742,0.002096
aA-21,0.002611870856783484,0.0026114060003431137,0.004598
aA-20,0.006205599799777959,0.006248276308393018,0.009754
aA-19,0.014804879770514737,0.014594011972484458,0.019632
aA-18,0.030007636674003864,0.029189502085457293,0.0361
aA-17,0.05834675633876029,0.05752092305541419,0.0606
aA-16,0.10435932155531455,0.10610778144079396,0.095936
aA-15,0.16763462044446725,0.17013179980053544,0.13178
aA-14,0.1999460940658551,0.19833243404680473,0.159288
aA-13,0.17543172877614277,0.1747627585080026,0.166706
aA-12,0.1419266237558318,0.14258633996353112,0.151086
aA-11,0.09952703960160948,0.0988168626682811,0.12262
aA-10,0.08131453470836247,0.08159384421059887,0.096644
aA-9,0.06945522919648071,0.06958326791591908,0.080026
aA-8,0.07061035635672894,0.07071377396389722,0.077584
aA-7,0.06836427576735739,0.0683300039612523,0.07349
aA-6,0.06244745775764149,0.06250369220437296,0.068632
aA-5,0.009472042714035437,0.009482484022980143,0.012988
aA-4,0.0032536081680324975,0.003218156581874361,0.006446
aA-3,0.11699512921380761,0.11741944792846867,0.103574
aA-2,0.0002566949244996053,0.00027796577680615876,0.000924
aA-1,1.2834746224980267e-05,1.2373894530506722e-05,5.4e-05
aC0,1.0,1.0,1.0
aC1,3.85042386749408e-05,1.3460904637857545e-05,4.8e-05
aC2,0.0006609894305864837,0.0005719234529760753,0.000768
aC3,0.0012770572493855366,0.0013070324048990772,0.002174
aC4,0.0058911485172659424,0.005970302434489934,0.011932
aC5,0.004030110314643804,0.004139549834774029,0.008938
aC6,0.003035417482207833,0.0031121294890572,0.007824
aC7,0.00288781790062056,0.003086386844300358,0.007804
aC8,0.0029519916317454612,0.0030751332252798268,0.007636
aC9,0.0029134873930705203,0.003082046765236336,0.006522
aC10,0.002303836947383958,0.0024334308021159994,0.00511
aC11,0.0016235953974600037,0.0018101848893717072,0.003248
aC12,0.0008470932508486975,0.0009030033071176175,0.001898
aC13,0.0004684682372117797,0.000534703334098425,0.001024
aC14,0.00024386017827462506,0.0002535139632255836,0.000424
aC15,0.00012834746224980265,0.00012253806854764824,0.000224
aC16,8.342585046237173e-05,6.016873177719303e-05,8.6e-05
aC17,6.4173731124901335e-06,9.223125702983414e-06,2.6e-05
aC18,1.2834746224980267e-05,4.044466415713368e-06,1.2e-05
aC19,1.2834746224980267e-05,1.4559866137277973e-06,4e-06
aC20,0.0,5.071362401800353e-07,2e-06
aC21,0.0,1.581166985531387e-07,2e-06
aC22,0.0,0.0,0.0
aC23,0.0,0.0,0.0
aC24,0.0,0.0,0.0
aC-25,0.00023744280516213494,0.00025755556847339804,0.000408
aC-24,0.0004748856103242699,0.0004932581960212159,0.000904
aC-23,0.0012257182644856155,0.0012639088059759167,0.00218
aC-22,0.002753053065258267,0.002732550746038144,0.004698
aC-21,0.0064751294705025445,0.006524768942925117,0.01003
aC-20,0.015189922157264146,0.0150328749731506,0.020148
aC-19,0.031310363415839364,0.030574841980588775,0.036924
aC-18,0.060278385645619825,0.05942620170463337,0.061878
aC-17,0.10838943186995835,0.11036176918160912,0.097652
aC-16,0.1731984829329962,0.17586456344415916,0.132394
aC-15,0.20392486539559895,0.2021199594809181,0.158202
aC-14,0.17297387487405905,0.17275754268107715,0.159338
aC-13,0.1229889557008734,0.12351937477084766,0.135142
aC-12,0.06364108915656465,0.06272059232129512,0.094564
aC-11,0.033408844423623636,0.03361628308049168,0.057282
aC-10,0.010941621156795677,0.010941756882875485,0.032096
aC-9,0.0048579514461550306,0.004868406746252818,0.019116
aC-8,0.0036386505547819055,0.0037946121774698168,0.013144
aC-7,0.0052558285791294195,0.005323106268643524,0.014958
aC-6,0.004229048881130998,0.0043800517522126665,0.0097
aC-5,0.003266442914257478,0.003249822541600334,0.003108
aC-4,0.00028236441694956587,0.0002912812339609602,0.000766
aC-3,0.0001540169546997632,0.00012174566004938748,0.000336
aC-2,0.00012193008913731253,0.00011762002037985173,0.000508
aC-1,1.2834746224980267e-05,6.525130415935203e-06,3.4e-05
aD0,0.0,0.0,0.0
aD1,3.85042386749408e-05,9.574029846820694e-05,0.000262
aD2,0.0007315805348238752,0.0008585078508781832,0.002098
aD3,0.00481944720748009,0.004938088625327317,0.008016
aD4,0.048078959358776076,0.04828008873056758,0.051934
aD5,0.09106252446623499,0.09103732728997202,0.072202
aD6,0.05805797454869824,0.05827160557494292,0.052334
aD7,0.05620335371918859,0.05623273774319177,0.052472
aD8,0.05149941922773332,0.05184571123536222,0.046724
aD9,0.04612807793257908,0.04663299636843482,0.038348
aD10,0.03934491455267701,0.039105983173405245,0.030488
aD11,0.03123335493848948,0.03162747265687027,0.021842
aD12,0.01791088835695996,0.017841080551255262,0.014342
aD13,0.010177953756409352,0.009971314548033761,0.00857
aD14,0.004556334909867995,0.004438199288687792,0.004802
aD15,0.002220411096921586,0.0021902378253908818,0.002592
aD16,0.0009112669819735989,0.0008952388016212598,0.001168
aD17,0.00039145975986189816,0.00034933654646474694,0.0005
aD18,0.0001732690740372336,0.00016864854840286766,0.000254
aD19,7.70084773498816e-05,6.952253581137663e-05,0.000106
aD20,3.85042386749408e-05,2.8847140943647212e-05,4.6e-05
aD21,3.2086865562450663e-05,1.5272048176057377e-05,2e-05
aD22,6.4173731124901335e-06,7.022750286163548e-06,6e-06
aD23,6.4173731124901335e-06,4.063082740917772e-06,2e-06
aD24,0.0,0.0,0.0
aD-25,6.4173731124901335e-06,0.0,0.0
aD-24,0.0,1.179795534878095e-06,4e-06
aD-23,1.2834746224980267e-05,1.3932286477386582e-06,2e-06
aD-22,6.4173731124901335e-06,1.652752763750369e-05,1.6e-05
aD-21,1.2834746224980267e-05,3.0076460469523895e-05,5.6e-05
aD-20,7.059110423739147e-05,7.533102313327752e-05,0.00011
aD-19,0.00010909534291233226,0.00014248894191096797,0.000278
aD-18,0.0003080339093995264,0.0003729073013239214,0.000654
aD-17,0.0007123284154864047,0.0007607955379471541,0.00132
aD-16,0.0017583602328222964,0.0017864294311423891,0.002608
aD-15,0.003799084882594159,0.0038489403158370027,0.00505
aD-14,0.007270883736451321,0.007223295333192628,0.008732
aD-13,0.013848691176753707,0.013920058430822913,0.01429
aD-12,0.02604170009048496,0.02665266829428839,0.021318
aD-11,0.035558664416307825,0.03538970169340848,0.030162
aD-10,0.04547350587510508,0.045660520008470984,0.038088
aD-9,0.05848793854723507,0.05829778383365879,0.045482
aD-8,0.05420113330809167,0.05457051475953983,0.046672
aD-7,0.0442927092224069,0.04441269488902671,0.043516
aD-6,0.04985657171093585,0.04958281614147635,0.04573
aD-5,0.12013322466581529,0.12025724600493337,0.098908
aD-4,0.0011358750409107537,0.0011012584322849283,0.002982
aD-3,0.00028236441694956587,0.00039476257422634594,0.00153
aD-2,0.00029519916317454614,0.00038269279337479345,0.001554
