Feature,marginal_data,marginal_model,marginal_gen
l1,0.0,0.0,0.0
l2,0.0,0.0,0.0
l3,0.0,0.0,0.0
l4,0.0,5.263539089397807e-07,1.2e-05
l5,0.0,2.194257061362327e-06,8.8e-05
l6,0.0,9.51607152442983e-06,0.000406
l7,0.00021622400807236298,0.00010028614616371244,0.001768
l8,0.00032433601210854447,0.00024364798094716884,0.005584
l9,0.0007567840282532704,0.0008155994759368146,0.012354
l10,0.0043244801614472595,0.004704349944817026,0.024796
l11,0.029586651771234998,0.029692267615078007,0.047108
l12,0.07557029082129085,0.0766109717698217,0.08098
l13,0.17229449709899455,0.1706547856622293,0.120244
l14,0.21708890410465242,0.21445704617448505,0.14736
l15,0.23503549677465854,0.23676591338465022,0.150702
l16,0.1409059785938232,0.14029190949653597,0.132352
l17,0.07081336264369888,0.07159187230588622,0.101904
l18,0.03135248117049263,0.03190644441548462,0.071368
l19,0.01308155248837796,0.013090484257112945,0.044998
l20,0.006270496234098526,0.0063492552085234015,0.027192
l21,0.0015856427258639952,0.0016424740237240324,0.015272
l22,0.0003964106814659988,0.0004783074097239307,0.0081
l23,0.00032433601210854447,0.00034536676129452563,0.004052
l24,7.207466935745433e-05,0.00011192700301805079,0.001928
l25,0.0,4.882005515715293e-05,0.000884
l26,0.0,3.649854366333446e-05,0.00035
l27,0.0,2.5211020069129375e-05,0.00012
l28,0.0,1.443130561015201e-05,4.8e-05
l29,0.0,3.0524509845430477e-06,1.6e-05
l30,0.0,3.98585449324791e-06,8e-06
aA0,0.0,0.0,0.0
aA1,0.8787704061407619,0.8784504385413093,0.915174
aA2,0.09996756639878915,0.09992093396226448,0.062208
aA3,0.009369707016469062,0.009388400939124884,0.008568
aA4,0.03470395329561426,0.03492198251706102,0.043278
aA5,0.07182240801470323,0.07266587426700152,0.080256
aA6,0.06875923456701143,0.06873850797173199,0.06019
aA7,0.08998522469278172,0.09031761235386959,0.06526
aA8,0.07409276009946304,0.0744407719361124,0.063236
aA9,0.054632599372950376,0.05498014789453088,0.056372
aA10,0.052218097949475656,0.051113978665780546,0.049776
aA11,0.04259612959025551,0.04201067989367672,0.043024
aA12,0.03301019856571408,0.03330139488254443,0.035024
aA13,0.015856427258639953,0.0158356986330093,0.025904
aA14,0.006486720242170889,0.006694132718479162,0.017624
aA15,0.0023784640887959925,0.002490009193383232,0.011268
aA16,0.001117157375040542,0.0011383714914660044,0.006624
aA17,0.0003964106814659988,0.0005355344797388262,0.003768
aA18,7.207466935745433e-05,0.00015918034681541756,0.001918
aA19,3.603733467872716e-05,6.034074769737548e-05,0.000986
aA20,0.0,4.07733193211844e-05,0.000412
aA21,0.0,2.2987970684893245e-05,0.000256
aA22,0.0,7.193301909050385e-06,0.000116
aA23,0.0,3.6090692387657744e-06,2.8e-05
aA24,0.0,7.622460321412073e-07,1e-05
aA-25,0.0,3.5329956576001874e-05,0.000342
aA-24,0.0,4.506928916348698e-05,0.00087
aA-23,7.207466935745433e-05,0.00011022077630448944,0.001886
aA-22,0.0002882986774298173,0.0003298539448692734,0.003996
aA-21,0.0003964106814659988,0.00045018319106478915,0.007894
aA-20,0.0015135680565065408,0.0015860988670806772,0.015036
aA-19,0.005946160221989982,0.00593510457411193,0.0269
aA-18,0.012360805794803417,0.012370722603226131,0.044504
aA-17,0.030667771811596814,0.030815271758297912,0.071142
aA-16,0.06800245053875816,0.06873619293152668,0.102232
aA-15,0.1353201917186205,0.13444043562159913,0.134992
aA-14,0.22469278172186385,0.22707561223598383,0.157304
aA-13,0.21672853075786516,0.21430034124668185,0.161582
aA-12,0.18274532415582542,0.1820685305721995,0.144468
aA-11,0.11045443079029875,0.1115438154939562,0.117534
aA-10,0.08778694727737936,0.08839673683501133,0.09438
aA-9,0.07971458430934449,0.0797905937956968,0.081124
aA-8,0.0800028829867743,0.07995559906566778,0.080412
aA-7,0.08414717647482792,0.08453524066234201,0.077198
aA-6,0.06720962917582615,0.06656420997288237,0.062114
aA-5,0.011640059101228874,0.01200032562581677,0.016496
aA-4,0.005009189520343076,0.005124444495671831,0.010452
aA-3,0.1313560849039605,0.13072192493212997,0.136798
aA-2,0.00018018667339363581,0.00026243947022809106,0.001432
aA-1,3.603733467872716e-05,3.031198928111127e-07,8e-06
aC0,1.0,1.0,1.0
aC1,0.0,1.7445916797661588e-05,4.2e-05
aC2,0.0006847093588958161,0.0003910256057719983,0.000562
aC3,0.0009730080363256334,0.0009395797214927184,0.00163
aC4,0.00018018667339363581,0.0008281203820946661,0.01116
aC5,7.207466935745433e-05,0.0005128523760359031,0.00848
aC6,3.603733467872716e-05,0.00040268190704912434,0.007612
aC7,0.00014414933871490865,0.00046859825073762085,0.008166
aC8,0.00014414933871490865,0.0004961485197088839,0.008674
aC9,0.00014414933871490865,0.0004236448041891164,0.007948
aC10,0.00018018667339363581,0.0004047456802452742,0.006364
aC11,0.00014414933871490865,0.00027944052355719455,0.004296
aC12,7.207466935745433e-05,0.00016888664511575374,0.002898
aC13,3.603733467872716e-05,9.7975412740299e-05,0.001652
aC14,0.0,3.623718515643315e-05,0.000896
aC15,3.603733467872716e-05,1.4417716046764169e-05,0.00051
aC16,0.0,6.328719229468971e-06,0.000222
aC17,0.0,3.4770181961519148e-06,0.000104
aC18,0.0,5.242220391516436e-06,4.6e-05
aC19,0.0,5.204405606055486e-07,1e-05
aC20,0.0,4.766353154247526e-07,6e-06
aC21,0.0,0.0,0.0
aC22,0.0,0.0,0.0
aC23,0.0,0.0,0.0
aC24,0.0,0.0,0.0
aC-25,0.0,4.882005515715293e-05,0.000884
aC-24,7.207466935745433e-05,0.00011192700301805079,0.001928
aC-23,0.00032433601210854447,0.00034542554179798425,0.004056
aC-22,0.0003964106814659988,0.0004784085662819355,0.008106
aC-21,0.0015856427258639952,0.0016428041677438773,0.015294
aC-20,0.006270496234098526,0.006349660869409819,0.027218
aC-19,0.01308155248837796,0.013092410145542943,0.045084
aC-18,0.03135248117049263,0.03191309325180356,0.071524
aC-17,0.07081336264369888,0.0716124063594337,0.102282
aC-16,0.14094201592850192,0.14033084364044646,0.133018
aC-15,0.23503549677465854,0.2368335214261074,0.15183
aC-14,0.21712494143933114,0.21463046106710945,0.149146
aC-13,0.1724746837723882,0.17114477062994554,0.123344
aC-12,0.07607481350679304,0.0772755679543623,0.085342
aC-11,0.03009117445673718,0.030418917283946426,0.052502
aC-10,0.004865040181628167,0.0052588347105429496,0.031232
aC-9,0.0007928213629319976,0.0011827714886460776,0.019846
aC-8,0.0005045226855021803,0.0006478021494155362,0.014374
aC-7,0.0005405600201809074,0.0008766641040604399,0.01685
aC-6,0.00014414933871490865,0.000504216876935651,0.010498
aC-5,7.207466935745433e-05,0.0003198126467167992,0.003762
aC-4,7.207466935745433e-05,0.00017406232726665554,0.001302
aC-3,3.603733467872716e-05,9.772128799997719e-05,0.000556
aC-2,0.00018018667339363581,0.000120215332121305,0.00074
aC-1,0.0,6.725677051124796e-07,1.2e-05
aD0,0.0,0.0,0.0
aD1,3.603733467872716e-05,6.0783983247625616e-05,0.000222
aD2,0.00018018667339363581,0.00033070664460188186,0.001432
aD3,0.0032793974557641715,0.0033048065764617507,0.006604
aD4,0.03437961728350571,0.03499899312107191,0.05899
aD5,0.05697502612706764,0.05729898315746,0.062428
aD6,0.03427150527946953,0.0344186321025982,0.04771
aD7,0.03326245990846517,0.033351426406364446,0.048372
aD8,0.03492017730368662,0.03466062298353885,0.043128
aD9,0.035965260009369705,0.03564980609525824,0.036736
aD10,0.03138851850517136,0.032013630384070776,0.028842
aD11,0.019099787379725397,0.019076363321168906,0.021886
aD12,0.010270640383437241,0.010399242775534572,0.015114
aD13,0.0047208908429132584,0.004714868625749818,0.009918
aD14,0.0017297920645789038,0.0017708383991415322,0.00601
aD15,0.0005765973548596346,0.0006997609075496926,0.003328
aD16,0.00010811200403618149,0.00016146617439474195,0.001862
aD17,0.00010811200403618149,0.00011796824891799107,0.000982
aD18,0.0,4.985631851028824e-05,0.000526
aD19,0.0,1.5448581229534607e-05,0.000194
aD20,0.0,1.2598084484192529e-05,9.6e-05
aD21,0.0,5.925201381266902e-06,4.6e-05
aD22,0.0,4.370962923103448e-06,2.2e-05
aD23,0.0,6.170288115297601e-06,6e-06
aD24,0.0,4.242604116221913e-07,2e-06
aD-25,0.0,2.5937608479371433e-06,6e-06
aD-24,0.0,7.41984489183102e-08,2e-06
aD-23,0.0,2.2919326375179926e-06,1e-05
aD-22,0.0,2.6153894107987075e-06,3.2e-05
aD-21,0.0,7.240396851308288e-06,9.6e-05
aD-20,0.0,1.183489483551669e-05,0.000254
aD-19,3.603733467872716e-05,3.625988053075651e-05,0.000502
aD-18,0.0,6.836377843451467e-05,0.00115
aD-17,0.00010811200403618149,0.00015187362344569013,0.002138
aD-16,0.0005045226855021803,0.0005592371585309503,0.003848
aD-15,0.0006486720242170889,0.0008146159923668235,0.006368
aD-14,0.0016216800605427222,0.0019001315722594816,0.010674
aD-13,0.004396554830804714,0.0046175290304054165,0.016
aD-12,0.010883275072975603,0.011282190399674005,0.022946
aD-11,0.018343003351472126,0.01869589781980287,0.030626
aD-10,0.02591084363400483,0.026444602333983137,0.036812
aD-9,0.03607337201340589,0.03628904664538875,0.041824
aD-8,0.03546073732386753,0.03549045252365382,0.04376
aD-7,0.025946880968683556,0.025998865934515898,0.038702
aD-6,0.03326245990846517,0.03304420047579144,0.047388
aD-5,0.10620202529820895,0.10575389226446066,0.083624
aD-4,0.0012252693790767235,0.0011341945091903193,0.003872
aD-3,0.00036037334678727163,0.00048426530208183903,0.00198
aD-2,0.0002882986774298173,0.0003348093767823846,0.00183
aD-1,0.0,1.2542458668479005e-06,1.8e-05
aE0,0.0,0.0,0.0
aE1,0.0,5.898602877468436e-05,0.000212
aE2,0.00025226134275109014,0.00039560524268082687,0.001486
aE3,0.006054272226026163,0.005962250690763936,0.008016
aE4,0.037010342715052796,0.036563650933393435,0.047802
aE5,0.030019099787379724,0.02981553888244593,0.036718
