Feature,marginal_data,marginal_model,marginal_gen
l1,0.0,0.0,0.0
l2,0.0,0.0,0.0
l3,0.0,0.0,0.0
l4,0.0,5.031283183068251e-07,1.2e-05
l5,2.331708909459743e-05,2.6195607569650037e-06,8.8e-05
l6,0.0,7.992124008314685e-06,0.000406
l7,0.00027980506913516916,7.747550661827833e-05,0.001768
l8,0.00032643924732436404,0.00028521452988192447,0.005584
l9,0.0006295614055541306,0.0006600845484590633,0.012354
l10,0.00408049059155455,0.004097911642015246,0.024796
l11,0.033553291207125704,0.03345088972707921,0.047108
l12,0.07624688133933359,0.07615535695764716,0.08098
l13,0.16802294401566908,0.16668228614359168,0.120244
l14,0.22582600788117613,0.2271418586446372,0.14736
l15,0.23361391563877165,0.23562753938344477,0.150702
l16,0.14360995173362556,0.14219590734579615,0.132352
l17,0.06640706974141349,0.06612815743730723,0.101904
l18,0.028586751229976448,0.028487839301408843,0.071368
l19,0.012101569240096066,0.011961481597141894,0.044998
l20,0.003987222235176161,0.004128327398468624,0.027192
l21,0.001678830414811015,0.0016560830602832246,0.015272
l22,0.0005829272273649358,0.0006349208717349013,0.0081
l23,0.00027980506913516916,0.0003390733208395217,0.004052
l24,0.00013990253456758458,0.00016266420630031085,0.001928
l25,2.331708909459743e-05,5.244233802595566e-05,0.000884
l26,0.0,3.247268248380897e-05,0.00035
l27,0.0,1.9260311489809852e-05,0.00012
l28,0.0,7.870960610082577e-06,4.8e-05
l29,0.0,7.333087562668981e-07,1.6e-05
l30,0.0,1.2927093860147245e-06,8e-06
aA0,0.0,0.0,0.0
aA1,0.928696341548721,0.9285365788483539,0.915174
aA2,0.048219740247627485,0.047128728473557,0.062208
aA3,0.007391517242987386,0.007218470787093767,0.008568
aA4,0.03068528924849022,0.03104010453824605,0.043278
aA5,0.0671998507706298,0.06690432121861845,0.080256
aA6,0.0698813160165085,0.06964598241554532,0.06019
aA7,0.08009420103994218,0.07978072393930695,0.06526
aA8,0.07037097488749504,0.07087087670889192,0.063236
aA9,0.054958378995966145,0.05452540413297093,0.056372
aA10,0.04831300860400588,0.04788503442270339,0.049776
aA11,0.04117797934105906,0.04124465625857664,0.043024
aA12,0.029472800615571153,0.02943177406359407,0.035024
aA13,0.014200107258609835,0.01408478107583162,0.025904
aA14,0.005782638095460163,0.005973043534000396,0.017624
aA15,0.002121855107608366,0.002222590662830586,0.011268
aA16,0.0007927810292163126,0.0008184422012122162,0.006624
aA17,0.00020985380185137688,0.00031644122499984025,0.003768
aA18,4.663417818919486e-05,0.00016026248410375455,0.001918
aA19,0.0,7.327235548717259e-05,0.000986
aA20,0.0,4.384325688053868e-05,0.000412
aA21,0.0,1.7999331396704158e-05,0.000256
aA22,0.0,1.006927648174833e-05,0.000116
aA23,0.0,5.983153599841172e-06,2.8e-05
aA24,0.0,8.154382753157407e-07,1e-05
aA-25,0.0,3.150970787777008e-05,0.000342
aA-24,2.331708909459743e-05,5.138479886403722e-05,0.00087
aA-23,0.00011658544547298715,0.00015887659652635963,0.001886
aA-22,0.0003031221582297666,0.00032970944703750583,0.003996
aA-21,0.0005829272273649358,0.0006272968364388527,0.007894
aA-20,0.00163219623662182,0.0016258672460627722,0.015036
aA-19,0.0037773684333247837,0.004019086570895012,0.0269
aA-18,0.011448690745447338,0.011520823025995658,0.044504
aA-17,0.027654067666192553,0.027556954475823327,0.071142
aA-16,0.06463497097022408,0.06439941925359469,0.102232
aA-15,0.1406020472404225,0.13885575738121872,0.134992
aA-14,0.226875276890433,0.22861462365514387,0.157304
aA-13,0.22752815538508173,0.22886317322706298,0.161582
aA-12,0.1751346561895213,0.1738252328120841,0.144468
aA-11,0.1071420243896752,0.10709893952164659,0.117534
aA-10,0.08303215426586145,0.08264309053503724,0.09438
aA-9,0.07249282999510341,0.07196429338282051,0.081124
aA-8,0.07111712173852217,0.07107672750353834,0.080412
aA-7,0.07470795345909016,0.07497677396197285,0.077198
aA-6,0.06731643621610278,0.06624018084328023,0.062114
aA-5,0.011052300230839182,0.01104988145317015,0.016496
aA-4,0.0026348310676895096,0.002903382873377187,0.010452
aA-3,0.1296430153659617,0.12928022431050432,0.136798
aA-2,0.00016321962366218202,0.0001980753120471406,0.001432
aA-1,0.0,2.1052161125519057e-07,8e-06
aC0,1.0,1.0,1.0
aC1,0.0,1.3716187525437885e-05,4.2e-05
aC2,0.0006295614055541306,0.0004319412917931212,0.000562
aC3,0.0008860493855947024,0.0007844756587080223,0.00163
aC4,0.00018653671275677944,0.0007380770059204033,0.01116
aC5,0.00020985380185137688,0.000631738393138488,0.00848
aC6,0.00011658544547298715,0.00047145836195296804,0.007612
aC7,9.326835637838972e-05,0.0004554902229986987,0.008166
aC8,0.0002331708909459743,0.0005756876666697176,0.008674
aC9,0.00016321962366218202,0.0004763082044597676,0.007948
aC10,0.00018653671275677944,0.0004378709096724314,0.006364
aC11,0.00013990253456758458,0.0002858971617196892,0.004296
aC12,2.331708909459743e-05,0.00015014625161288223,0.002898
aC13,0.00011658544547298715,0.00010810691922981268,0.001652
aC14,2.331708909459743e-05,3.7638291560161994e-05,0.000896
aC15,0.0,1.538191180193699e-05,0.00051
aC16,0.0,7.102983891815839e-06,0.000222
aC17,0.0,3.167614001811093e-06,0.000104
aC18,0.0,1.4812506353598432e-06,4.6e-05
aC19,0.0,1.1421661111024351e-06,1e-05
aC20,0.0,4.0628446674589664e-07,6e-06
aC21,0.0,0.0,0.0
aC22,0.0,0.0,0.0
aC23,0.0,0.0,0.0
aC24,0.0,0.0,0.0
aC-25,2.331708909459743e-05,5.244233802595566e-05,0.000884
aC-24,0.00013990253456758458,0.00016266420630031085,0.001928
aC-23,0.00027980506913516916,0.0003391550983803865,0.004056
aC-22,0.0005829272273649358,0.0006351714512314004,0.008106
aC-21,0.001678830414811015,0.0016562624997298757,0.015294
aC-20,0.003987222235176161,0.004128611241169796,0.027218
aC-19,0.012101569240096066,0.011962951921831718,0.045084
aC-18,0.028586751229976448,0.028491886741393982,0.071524
aC-17,0.06640706974141349,0.06613930779426445,0.102282
aC-16,0.14363326882272018,0.14224519953852885,0.133018
aC-15,0.23361391563877165,0.23568130642510257,0.15183
aC-14,0.22589595914845992,0.22728268556227635,0.149146
aC-13,0.16827943199570966,0.1671437637660043,0.123344
aC-12,0.07655000349756337,0.07673657859848658,0.085342
aC-11,0.03420616970177443,0.03416386222107064,0.052502
aC-10,0.004500198195257304,0.004669718515562442,0.031232
aC-9,0.0007694639401217152,0.001058360977818448,0.019846
aC-8,0.0005596101382703383,0.0008186889344320949,0.014374
aC-7,0.0005129759600811434,0.0008069293350159688,0.01685
aC-6,0.00020985380185137688,0.0005726493687843361,0.010498
aC-5,0.00032643924732436404,0.0005203373607125094,0.003762
aC-4,2.331708909459743e-05,0.0001521243141074518,0.001302
aC-3,2.331708909459743e-05,6.749745915628649e-05,0.000556
aC-2,0.00011658544547298715,7.536134261747156e-05,0.00074
aC-1,0.0,3.464996310389069e-07,1.2e-05
aD0,0.0,0.0,0.0
aD1,4.663417818919486e-05,5.894058162862501e-05,0.000222
aD2,0.00013990253456758458,0.0003083231160344581,0.001432
aD3,0.0046634178189194865,0.004666540139812844,0.006604
aD4,0.042973395201343065,0.042871681141422695,0.05899
aD5,0.07421829458810363,0.0743480231355757,0.062428
aD6,0.04831300860400588,0.048202241905488136,0.04771
aD7,0.04260032177582951,0.042920002387855836,0.048372
aD8,0.04439573763611351,0.04482527529942378,0.043128
aD9,0.04257700468673491,0.043210653204230724,0.036736
aD10,0.03700422039312612,0.03782097753996285,0.028842
aD11,0.02376011378739478,0.023775827925867812,0.021886
aD12,0.01107561731993378,0.01105256946580398,0.015114
aD13,0.00489658870986546,0.004947532361731059,0.009918
aD14,0.0025182456222165223,0.0024067015471185577,0.00601
aD15,0.0005129759600811434,0.0005724289394960393,0.003328
aD16,0.0002564879800405717,0.0002673584864124146,0.001862
aD17,4.663417818919486e-05,0.00010567954149344266,0.000982
aD18,6.995126728379229e-05,4.161804403148583e-05,0.000526
aD19,4.663417818919486e-05,3.8310218475022135e-05,0.000194
aD20,0.0,5.65066755632207e-06,9.6e-05
aD21,0.0,9.450500699020903e-06,4.6e-05
aD22,0.0,3.725478944621051e-06,2.2e-05
aD23,0.0,1.75334816089983e-06,6e-06
aD24,0.0,2.96159496381059e-07,2e-06
aD-25,0.0,4.775237446949766e-07,6e-06
aD-24,0.0,1.2536186622091114e-07,2e-06
aD-23,0.0,9.758577831184295e-07,1e-05
aD-22,0.0,1.970801782471088e-06,3.2e-05
aD-21,2.331708909459743e-05,9.081435762392844e-06,9.6e-05
aD-20,0.0,1.4009544750661537e-05,0.000254
aD-19,4.663417818919486e-05,4.700294749848737e-05,0.000502
aD-18,2.331708909459743e-05,7.497033505091093e-05,0.00115
aD-17,0.00013990253456758458,0.00018755964074945004,0.002138
aD-16,0.0004430246927973512,0.000454485924225177,0.003848
aD-15,0.0011192202765406766,0.0011028271388863983,0.006368
aD-14,0.002821367780446289,0.0028941465524857167,0.010674
aD-13,0.0062023456991629165,0.006280778440702522,0.016
aD-12,0.015016205376920746,0.0148905274556962,0.022946
aD-11,0.02422645556928673,0.023948007235101567,0.030626
aD-10,0.0363047077202882,0.03668433668865568,0.036812
aD-9,0.04735700795112738,0.0469540518928016,0.041824
aD-8,0.047939935178492314,0.04844019363125698,0.04376
aD-7,0.03684100076946394,0.037383264064806423,0.038702
aD-6,0.043579639517802596,0.04355197284585991,0.047388
aD-5,0.11674866509664933,0.11803395378235251,0.083624
aD-4,0.000979317741973092,0.0009719458552263542,0.003872
aD-3,6.995126728379229e-05,0.00025394311595273246,0.00198
aD-2,0.0002331708909459743,0.0002805133849575673,0.00183
aD-1,0.0,1.939154926239541e-06,1.8e-05
aE0,0.0,0.0,0.0
aE1,2.331708909459743e-05,8.673687207358318e-05,0.000212
aE2,0.00013990253456758458,0.00032962397907984804,0.001486
aE3,0.012497959754704222,0.012519061873729819,0.008016
aE4,0.04759017884207335,0.04710602208179392,0.047802
