Feature,marginal_data,marginal_model,marginal_gen
l1,0.0,0.0,0.0
l2,0.0,0.0,0.0
l3,0.0,2.984428409432553e-07,2e-06
l4,0.0,1.2132161411637098e-07,4e-06
l5,0.0,2.8951969947722896e-06,5.4e-05
l6,0.0,8.908724522997997e-06,0.000378
l7,0.0002,3.2552514689821026e-05,0.001696
l8,0.0,0.00015105208325146891,0.005064
l9,0.0002,0.00028095082475222623,0.012168
l10,0.0056,0.005151062476829896,0.024048
l11,0.0364,0.037630341841191246,0.04321
l12,0.078,0.07847889058558752,0.074372
l13,0.1598,0.15873101584473434,0.111734
l14,0.1992,0.2040663304098674,0.14186
l15,0.2254,0.22383946351772027,0.150682
l16,0.1526,0.15378207434404123,0.135162
l17,0.0776,0.07542053469467043,0.106918
l18,0.0366,0.034922396451534395,0.076362
l19,0.017,0.016430135516486224,0.049756
l20,0.0074,0.006837706911487022,0.030218
l21,0.0026,0.0026299725886963993,0.01757
l22,0.0012,0.0012187730937003208,0.009528
l23,0.0002,0.0002038580601346052,0.004772
l24,0.0,6.581221902897935e-05,0.00241
l25,0.0,3.78288549023583e-05,0.001134
l26,0.0,3.544338380295421e-05,0.000518
l27,0.0,1.9889330130721675e-05,0.000204
l28,0.0,1.273126235410017e-05,8.2e-05
l29,0.0,6.367706301822938e-06,6.4e-05
l30,0.0,1.6953000630967934e-06,1.4e-05
aA0,0.0,0.0,0.0
aA1,0.8916,0.8929785201471089,0.914904
aA2,0.0808,0.07924901179428791,0.06044
aA3,0.0074,0.007149959595953146,0.008568
aA4,0.0332,0.03494568481286189,0.041128
aA5,0.0728,0.07332433992514494,0.077754
aA6,0.0744,0.07246471487512793,0.064782
aA7,0.0938,0.09188181302764352,0.070472
aA8,0.0692,0.07006142836857468,0.066598
aA9,0.0522,0.04922026432159777,0.057608
aA10,0.0486,0.04564753155604095,0.048238
aA11,0.0352,0.03540682267807102,0.039238
aA12,0.0224,0.021790975385303845,0.031134
aA13,0.0136,0.013863623119321777,0.022414
aA14,0.0044,0.004608093368550809,0.014944
aA15,0.0028,0.0023629326414314066,0.009534
aA16,0.0006,0.0008864392162744927,0.005538
aA17,0.0002,0.0003344696979602445,0.002944
aA18,0.0,0.00020494303867665917,0.001664
aA19,0.0,8.678766988896573e-05,0.000868
aA20,0.0,2.1422943120419088e-05,0.00037
aA21,0.0,7.101091201161652e-06,0.000184
aA22,0.0,6.692602640078108e-06,0.000106
aA23,0.0,4.658942329669082e-06,2.6e-05
aA24,0.0,3.2499040004006247e-06,1.6e-05
aA-25,0.0,3.3214775158407146e-05,0.000496
aA-24,0.0,3.783366878375723e-05,0.001124
aA-23,0.0,6.691063524128235e-05,0.002346
aA-22,0.0002,0.00019990909282095005,0.004648
aA-21,0.0008,0.0010739197831520326,0.009352
aA-20,0.0028,0.0026400817320665526,0.017242
aA-19,0.0066,0.006423736254649296,0.029858
aA-18,0.0168,0.016163169024470205,0.049278
aA-17,0.036,0.03365656772123765,0.075896
aA-16,0.0714,0.0700839924238658,0.107586
aA-15,0.147,0.14925339043026478,0.13747
aA-14,0.2178,0.2157235569602078,0.15768
aA-13,0.205,0.20900694584834453,0.15645
aA-12,0.17,0.1683660040014683,0.137004
aA-11,0.1136,0.11191372708539822,0.113416
aA-10,0.0998,0.09801794169966001,0.09511
aA-9,0.087,0.08724534666523914,0.085338
aA-8,0.0794,0.07726034324054593,0.082872
aA-7,0.0702,0.07132749581171574,0.079406
aA-6,0.0662,0.06543642120962222,0.07024
aA-5,0.0086,0.009067213127342858,0.015736
aA-4,0.0028,0.0029668162552850346,0.009712
aA-3,0.1012,0.10034888208783878,0.09932
aA-2,0.0,0.000157793902283382,0.001512
aA-1,0.0,2.8910347659274606e-07,1.2e-05
aC0,1.0,1.0,1.0
aC1,0.0,2.8987193917383475e-05,5.8e-05
aC2,0.0006,0.0004471121090497862,0.000738
aC3,0.0014,0.0010822128641557035,0.001866
aC4,0.0,0.0007933142482667008,0.011922
aC5,0.0004,0.0010842186597540598,0.00962
aC6,0.0002,0.0006819294943275211,0.00811
aC7,0.0002,0.0006026032600493871,0.008096
aC8,0.0002,0.0006276374683694647,0.008514
aC9,0.0,0.0003787631943976313,0.00782
aC10,0.0,0.00031670146286418336,0.006452
aC11,0.0,0.0002375603884451678,0.004678
aC12,0.0002,0.00019021771926143309,0.002966
aC13,0.0002,0.00011594634568699513,0.00172
aC14,0.0,5.197507691917858e-05,0.001046
aC15,0.0,2.6982143298974205e-05,0.00056
aC16,0.0,6.386351599568071e-06,0.000296
aC17,0.0002,3.7323832922663347e-06,0.000132
aC18,0.0,7.539859452500271e-07,7e-05
aC19,0.0,9.081003406078278e-07,3.8e-05
aC20,0.0,2.306081882500816e-07,1e-05
aC21,0.0,0.0,0.0
aC22,0.0,0.0,0.0
aC23,0.0,0.0,0.0
aC24,0.0,0.0,0.0
aC-25,0.0,3.78288549023583e-05,0.001134
aC-24,0.0,6.587428946911301e-05,0.002416
aC-23,0.0002,0.00020386281935519247,0.004776
aC-22,0.0012,0.00121887564300763,0.009538
aC-21,0.0026,0.002630296276143197,0.017596
aC-20,0.0074,0.0068379311394229075,0.030256
aC-19,0.017,0.016431366646194354,0.049868
aC-18,0.0366,0.034926330391516644,0.07662
aC-17,0.0776,0.0754376461868231,0.107382
aC-16,0.1526,0.15382471751366553,0.136048
aC-15,0.2254,0.22394405711517998,0.152152
aC-14,0.1992,0.20430539272926138,0.144232
aC-13,0.1598,0.15929350907310735,0.115194
aC-12,0.0782,0.07921446746216382,0.07924
aC-11,0.0368,0.03852702301582008,0.04919
aC-10,0.0062,0.006017253300408538,0.031168
aC-9,0.0008,0.0008273927668467652,0.02017
aC-8,0.0008,0.0009069241653059052,0.0141
aC-7,0.0002,0.0006563186531142178,0.016686
aC-6,0.0004,0.0007182800730441056,0.010326
aC-5,0.0002,0.0003314160174832937,0.003092
aC-4,0.0002,0.00011604541515061467,0.001062
aC-3,0.0002,7.514293335246596e-05,0.00061
aC-2,0.0,4.909002987539916e-05,0.000944
aC-1,0.0,4.107066794597308e-06,1.4e-05
aD0,0.0,0.0,0.0
aD1,0.0,8.791910784825418e-05,0.000324
aD2,0.0002,0.0005098353256512573,0.001794
aD3,0.0044,0.004448291475274234,0.006084
aD4,0.0586,0.05870824933093198,0.0553
aD5,0.0668,0.06710571598365128,0.052842
aD6,0.045,0.046492145081557086,0.045142
aD7,0.0384,0.03915137251102063,0.044966
aD8,0.04,0.04051630913574372,0.041192
aD9,0.0404,0.041648433682088835,0.036672
aD10,0.0376,0.03796131650982811,0.031132
aD11,0.0258,0.025519910099065964,0.023322
aD12,0.0168,0.015616637617669661,0.017068
aD13,0.0054,0.00477136910155817,0.011538
aD14,0.002,0.0021421499276147865,0.007156
aD15,0.0008,0.0008497377417287757,0.004114
aD16,0.0,0.00019289838376185971,0.002356
aD17,0.0,8.442523960885583e-05,0.001214
aD18,0.0,3.790651754481985e-05,0.00062
aD19,0.0,1.3943663847582906e-05,0.00029
aD20,0.0,6.3831824472543594e-06,0.00013
aD21,0.0,5.083279677402178e-06,5.6e-05
aD22,0.0,4.982666476277674e-06,4e-05
aD23,0.0,8.265561768701027e-07,1e-05
aD24,0.0,1.4368888720183322e-06,8e-06
aD-25,0.0,2.692024713537209e-08,2e-06
aD-24,0.0,2.259057458894494e-06,1.2e-05
aD-23,0.0,3.395928959672466e-06,2.6e-05
aD-22,0.0,4.763948802235676e-06,4.8e-05
aD-21,0.0,8.123884495872381e-06,0.00012
aD-20,0.0,1.3059679333987553e-05,0.000274
aD-19,0.0,3.363296645327512e-05,0.000612
aD-18,0.0,0.00011657744282562867,0.001098
aD-17,0.0,0.00018864257003009413,0.002084
aD-16,0.0006,0.0007398728118501539,0.003624
aD-15,0.0022,0.0022490677982214017,0.00627
aD-14,0.0064,0.0060611112524096835,0.010278
aD-13,0.0108,0.010839668653307127,0.015176
aD-12,0.0172,0.01822641330940727,0.021696
aD-11,0.0224,0.023071893388969283,0.028204
aD-10,0.036,0.034977059395561526,0.034588
aD-9,0.0414,0.0417591114288052,0.03937
aD-8,0.049,0.049989677246477744,0.039904
aD-7,0.035,0.035846481958305164,0.036926
aD-6,0.0438,0.0435316190833964,0.044446
aD-5,0.1162,0.11689128070215472,0.091174
aD-4,0.0008,0.0007820587449629897,0.003918
aD-3,0.0,0.00023401244241652976,0.00188
aD-2,0.0004,0.00030416836309074324,0.001618
aD-1,0.0,3.3515133355994878e-06,2.2e-05
aE0,0.0,0.0,0.0
aE1,0.0002,0.00011274210852788188,0.000384
aE2,0.0002,0.00033601720501533964,0.001964
aE3,0.0144,0.013438374291184765,0.010936
aE4,0.0572,0.05660782348083805,0.057672
aE5,0.053,0.05173621472640293,0.039
aE6,0.0348,0.03483735934558944,0.039498
aE7,0.065,0.0648594045782731,0.053396
aE8,0.0904,0.08868751824534976,0.073328
aE9,0.1416,0.14311269386346503,0.094904
aE10,0.1598,0.16127575997830626,0.108702
aE11,0.1632,0.16363642770531017,0.107406
aE12,0.1112,0.1117619465630847,0.091332
aE13,0.047,0.04762804498036816,0.07005
aE14,0.0254,0.02457085186030283,0.04849
aE15,0.0112,0.010976278135881739,0.031152
aE16,0.0044,0.0043474372688065135,0.018438
aE17,0.002,0.0019936860164759787,0.010552
aE18,0.0012,0.0010120724842248034,0.005666
aE19,0.0,0.00010882078464435763,0.002816
aE20,0.0,4.4946651125566496e-05,0.001458
aE21,0.0,2.5427070007708624e-05,0.000684
aE22,0.0,2.2008975715726178e-05,0.00028
aE23,0.0,1.4278284402178304e-05,0.000116
aE24,0.0,7.098636072932042e-06,5.8e-05
aE-25,0.0,5.57306809697265e-07,6e-06
aE-24,0.0,3.187204930837432e-06,2.4e-05
aE-23,0.0,3.2023912001611276e-06,2.2e-05
aE-22,0.0,4.027456843481415e-06,6.8e-05
aE-21,0.0,7.534937800010467e-06,0.000164
aE-20,0.0,1.2428606987035464e-05,0.000342
aE-19,0.0,4.971205895218442e-05,0.000612
