Feature,marginal_data,marginal_model,marginal_gen
l1,0.0,0.0,0.0
l2,0.0,0.0,0.0
l3,0.0,0.0,0.0
l4,0.0,1.3611232754755726e-06,1.2e-05
l5,0.0,1.512087774298789e-05,8.8e-05
l6,5.023358617571708e-05,2.1385238320419496e-05,0.000406
l7,0.0002511679308785854,8.644420783561357e-05,0.001768
l8,0.0006530366202843221,0.0003596761543211822,0.005584
l9,0.0008539709649871904,0.0007346767916492354,0.012354
l10,0.003717285377003064,0.0036001714865619085,0.024796
l11,0.017832923092379566,0.01770505227888849,0.047108
l12,0.04591349776460542,0.0458593902003404,0.08098
l13,0.10915758275983323,0.10744037478723696,0.120244
l14,0.16245541769226904,0.16148755009357235,0.14736
l15,0.20977545586979454,0.2081793393119857,0.150702
l16,0.18094137740493293,0.1852482137226739,0.132352
l17,0.1199578037876124,0.12126357519711438,0.101904
l18,0.07298940071331693,0.07199467879222836,0.071368
l19,0.04018686894057367,0.04022496327079313,0.044998
l20,0.019339930677651076,0.019638464190405568,0.027192
l21,0.008991811925453359,0.009438916481421923,0.015272
l22,0.004119154066408801,0.003997235839529586,0.0081
l23,0.0014065404129200783,0.001393796753218118,0.004052
l24,0.0007535037926357563,0.0007749734270993672,0.001928
l25,0.00010046717235143416,0.000130645308320019,0.000884
l26,0.00020093434470286832,0.00017223885469656633,0.00035
l27,0.00020093434470286832,0.0001688518448110026,0.00012
l28,0.00010046717235143416,4.603240816786697e-05,4.8e-05
l29,5.023358617571708e-05,5.197704131803437e-06,1.6e-05
l30,0.0,3.87591126473332e-06,8e-06
aA0,0.0,0.0,0.0
aA1,0.9012910031647159,0.9014842774577863,0.915174
aA2,0.07846486160647008,0.07846904583202186,0.062208
aA3,0.009192746270156227,0.009221627769485909,0.008568
aA4,0.03476164163359622,0.03494809597395706,0.043278
aA5,0.06972421761189532,0.07016593555809543,0.080256
aA6,0.06108404078967197,0.0614148204722655,0.06019
aA7,0.0802732707087959,0.08121148247853863,0.06526
aA8,0.06650926809664942,0.06541954774933396,0.063236
aA9,0.059878434721454765,0.059537330259052695,0.056372
aA10,0.05324760134626011,0.05315272331230845,0.049776
aA11,0.04495905962726679,0.04485091951664806,0.043024
aA12,0.03657005073592204,0.03585810633951967,0.035024
aA13,0.024262822122871352,0.025035034625616744,0.025904
aA14,0.014919375094187974,0.015264251293850466,0.017624
aA15,0.008037373788114734,0.008041224885840683,0.011268
aA16,0.003767518963178781,0.0039189986146000114,0.006624
aA17,0.0013060732405686443,0.0014647569806742324,0.003768
aA18,0.000552569447932888,0.000737667063967016,0.001918
aA19,0.0003014015170543025,0.0004509234800465107,0.000986
aA20,0.00020093434470286832,0.00023922412663461714,0.000412
aA21,0.00010046717235143416,0.00013628605217496314,0.000256
aA22,5.023358617571708e-05,3.1081999638824485e-05,0.000116
aA23,0.0,1.3225319405433153e-05,2.8e-05
aA24,0.0,8.667628078602977e-06,1e-05
aA-25,0.00015070075852715125,0.000155126134845173,0.000342
aA-24,0.00010046717235143416,0.00013925373008977812,0.00087
aA-23,0.0007535037926357563,0.0007346362078776626,0.001886
aA-22,0.0014065404129200783,0.0013896895278788439,0.003996
aA-21,0.004018686894057367,0.003821177421617002,0.007894
aA-20,0.00879087758075049,0.009115025826680256,0.015036
aA-19,0.018837594815893907,0.01914969473631503,0.0269
aA-18,0.03953383232028935,0.03923507155849991,0.044504
aA-17,0.07123122519716682,0.07012530740267958,0.071142
aA-16,0.1167428542723665,0.11768527439743652,0.102232
aA-15,0.18099161099110866,0.18545652673570157,0.134992
aA-14,0.20801728035364445,0.20690625387275136,0.157304
aA-13,0.17240166775506102,0.17251347470060083,0.161582
aA-12,0.13568091626061185,0.1353774672184906,0.144468
aA-11,0.09293213442507661,0.09321272852963426,0.117534
aA-10,0.07851509519264581,0.07809912837407423,0.09438
aA-9,0.07243683126538404,0.07194962062593847,0.081124
aA-8,0.07449640829858843,0.0744918630433971,0.080412
aA-7,0.06731300547546089,0.06700694346077202,0.077198
aA-6,0.06671020244135228,0.06590593799171801,0.062114
aA-5,0.009242979856331943,0.0094429229057451,0.016496
aA-4,0.0027126136534887228,0.0029722249972923436,0.010452
aA-3,0.1258351333701713,0.12578431563367012,0.136798
aA-2,0.00020093434470286832,0.00018344939297831297,0.001432
aA-1,5.023358617571708e-05,3.535404315855866e-07,8e-06
aC0,1.0,1.0,1.0
aC1,5.023358617571708e-05,1.1589559518985872e-05,4.2e-05
aC2,0.0009544381373386246,0.0005147420246615826,0.000562
aC3,0.00120560606821721,0.0010010530513250631,0.00163
aC4,0.005877329582558899,0.005698910456417148,0.01116
aC5,0.002360978550258703,0.0023899509482195563,0.00848
aC6,0.0008037373788114733,0.0012046047812869804,0.007612
aC7,0.0013060732405686443,0.0014047673621675803,0.008166
aC8,0.0013060732405686443,0.0016202636636022153,0.008674
aC9,0.0010046717235143417,0.001352527402192458,0.007948
aC10,0.002461445722610137,0.002477268909310341,0.006364
aC11,0.00120560606821721,0.0012712649693670988,0.004296
aC12,0.0008539709649871904,0.0008947182288370457,0.002898
aC13,0.0003516351032300196,0.0004582006023733598,0.001652
aC14,0.0002511679308785854,0.0003046413157647294,0.000896
aC15,0.00020093434470286832,0.00017292518326359702,0.00051
aC16,0.00020093434470286832,8.756217192517826e-05,0.000222
aC17,0.0,2.3337765981387494e-05,0.000104
aC18,0.0,1.4956771643327315e-05,4.6e-05
aC19,5.023358617571708e-05,2.0742773751628048e-06,1e-05
aC20,0.0,2.1719723812715005e-06,6e-06
aC21,0.0,0.0,0.0
aC22,0.0,0.0,0.0
aC23,0.0,0.0,0.0
aC24,0.0,0.0,0.0
aC-25,0.00010046717235143416,0.000130645308320019,0.000884
aC-24,0.0007535037926357563,0.0007749734270993672,0.001928
aC-23,0.0014065404129200783,0.0013979603941514723,0.004056
aC-22,0.004119154066408801,0.004000266399582433,0.008106
aC-21,0.008991811925453359,0.009441353046790802,0.015294
aC-20,0.019390164263826795,0.01964802641788775,0.027218
aC-19,0.040337569699100816,0.04024501582414201,0.045084
aC-18,0.07308986788566836,0.072046938641116,0.071524
aC-17,0.12005827095996383,0.12140629126153371,0.102282
aC-16,0.1811423117496358,0.18555499957717939,0.133018
aC-15,0.21062942683478172,0.20872341756549534,0.15183
aC-14,0.16335962224343195,0.16247751454749762,0.149146
aC-13,0.11101622544833475,0.10925690249840617,0.123344
aC-12,0.048174009142512686,0.04826948142223979,0.085342
aC-11,0.02034460240116542,0.020134386370097467,0.052502
aC-10,0.005224292962274577,0.0052506108417438805,0.031232
aC-9,0.0017079419299743809,0.0019363742010780015,0.019846
aC-8,0.0013563068267443614,0.0016905292933421005,0.014374
aC-7,0.002160044205555835,0.002218265653405112,0.01685
aC-6,0.0025116793087858543,0.002513251917813022,0.010498
aC-5,0.003566584618475913,0.0029637593345144355,0.003762
aC-4,0.0002511679308785854,0.0002500415984024309,0.001302
aC-3,5.023358617571708e-05,9.224106515509101e-05,0.000556
aC-2,0.00015070075852715125,7.941694519885655e-05,0.00074
aC-1,0.0,8.733999568604939e-07,1.2e-05
aD0,0.0,0.0,0.0
aD1,0.0,5.58086211149206e-05,0.000222
aD2,0.0002511679308785854,0.0004273914108761564,0.001432
aD3,0.0031647159290701765,0.0031434289729259657,0.006604
aD4,0.040036168182046514,0.03914203038357369,0.05899
aD5,0.08424172401667755,0.08475462180002585,0.062428
aD6,0.053398302104787264,0.05360472006814507,0.04771
aD7,0.05269503189832722,0.0520400158483177,0.048372
aD8,0.04912844727985131,0.049349654797807015,0.043128
aD9,0.048626111418094135,0.04946242434486068,0.036736
aD10,0.04325111769729241,0.04386518191092252,0.028842
aD11,0.034510473702717634,0.034255909218634285,0.021886
aD12,0.02360978550258703,0.02304641940471853,0.015114
aD13,0.013814236198322198,0.013757793914807396,0.009918
aD14,0.006530366202843221,0.006564323478256787,0.00601
aD15,0.0036670517908273473,0.0035144148525394162,0.003328
aD16,0.0016577083437986637,0.0016635950011700418,0.001862
aD17,0.0003516351032300196,0.0004085134804086724,0.000982
aD18,0.0003014015170543025,0.00025249841168499543,0.000526
aD19,0.00015070075852715125,0.0001434544779815517,0.000194
aD20,0.0,1.7475991232772967e-05,9.6e-05
aD21,0.0,3.424045543910258e-05,4.6e-05
aD22,0.0,1.2141481894455483e-05,2.2e-05
aD23,0.0,1.1850608171510407e-05,6e-06
aD24,5.023358617571708e-05,1.9027032360232914e-06,2e-06
aD-25,0.0,4.239990276824016e-06,6e-06
aD-24,0.0,2.6678025785134465e-07,2e-06
aD-23,0.0,1.1161789918833229e-05,1e-05
aD-22,5.023358617571708e-05,2.21435006887589e-05,3.2e-05
aD-21,0.0,4.0849152953599156e-05,9.6e-05
aD-20,0.00010046717235143416,7.213050640545784e-05,0.000254
aD-19,0.00010046717235143416,0.00014963959156938966,0.000502
aD-18,0.00040186868940573665,0.0003992377213067338,0.00115
aD-17,0.0009544381373386246,0.0010027504202041306,0.002138
aD-16,0.0019088762746772492,0.0018346848251050319,0.003848
aD-15,0.003566584618475913,0.0034647555427538596,0.006368
aD-14,0.007434570754006128,0.007598210248587254,0.010674
aD-13,0.01326166675038931,0.013481718987719481,0.016
aD-12,0.02582006329431858,0.025066101320532767,0.022946
aD-11,0.033103933289797556,0.03426970047086927,0.030626
aD-10,0.0444064901793339,0.04470405107049987,0.036812
aD-9,0.05746722258502034,0.0569201576923359,0.041824
aD-8,0.05078615562364997,0.05056982076274923,0.04376
aD-7,0.043100416938765256,0.043222631698888236,0.038702
aD-6,0.04867634500426986,0.04876178101641565,0.047388
aD-5,0.1272919073692671,0.12680824172740696,0.083624
aD-4,0.000552569447932888,0.0005677630729306273,0.003872
aD-3,0.00020093434470286832,0.00030397409470599927,0.00198
aD-2,0.0002511679308785854,0.00025943325640705823,0.00183
aD-1,0.0,2.017407407550449e-06,1.8e-05
aE0,0.0,0.0,0.0
aE1,0.00010046717235143416,9.511177349633974e-05,0.000212
aE2,0.00020093434470286832,0.000440570744406604,0.001486
aE3,0.007786205857236148,0.007575620622250269,0.008016
