Feature,marginal_data,marginal_model,marginal_gen
l1,0.0,0.0,0.0
l2,0.0,0.0,0.0
l3,0.0,0.0,0.0
l4,0.0,7.333301902532264e-07,6e-06
l5,0.0,1.2681611348000189e-05,8.2e-05
l6,0.0,1.9104395838166e-05,0.000358
l7,0.0003732271709380443,8.92312722350415e-05,0.001214
l8,0.0003732271709380443,0.0002642454834626012,0.00378
l9,0.0004976362279173924,0.0006496724891487811,0.00926
l10,0.0052251803931326205,0.005436428349979658,0.020494
l11,0.03632744463796964,0.036506686497414946,0.042206
l12,0.08857924856929585,0.08844031554667435,0.075418
l13,0.18536949489922866,0.1852036593212435,0.115428
l14,0.22132371236626025,0.222599769157106,0.144476
l15,0.2169693953719831,0.21763825727010058,0.154004
l16,0.12888778303060464,0.1265761105216914,0.137744
l17,0.06419507340134362,0.06434819044308314,0.107824
l18,0.030977855187857676,0.031179800718835596,0.076618
l19,0.011445633242100024,0.011611272018117822,0.048622
l20,0.006220452848967405,0.006156839129122795,0.029194
l21,0.0018661358546902215,0.0019672364165064034,0.016194
l22,0.0008708633988554367,0.0008015942145526276,0.00868
l23,0.0001244090569793481,0.00016176877161099966,0.00448
l24,0.0,6.447263689983568e-05,0.002152
l25,0.0002488181139586962,0.0001462906094209477,0.001002
l26,0.0,4.969937517545854e-05,0.000438
l27,0.0001244090569793481,4.0096398519968304e-05,0.00019
l28,0.0,2.1465803147123486e-05,7.4e-05
l29,0.0,9.884917999930875e-06,4.2e-05
l30,0.0,3.4132809372197777e-06,1.4e-05
aA0,0.0,0.0,0.0
aA1,0.8601642199552127,0.861261861864425,0.900634
aA2,0.11134610599651655,0.11144159622307644,0.072214
aA3,0.011321224185120677,0.010548448114865442,0.009954
aA4,0.03545658123911421,0.035491390830988484,0.039322
aA5,0.07078875342124907,0.06996085814442071,0.085158
aA6,0.06979348096541428,0.07134888016183219,0.062942
aA7,0.08285643194824584,0.08299358102837183,0.067424
aA8,0.07651157004229908,0.0752392635237407,0.064446
aA9,0.05175416770340881,0.05105260013514398,0.055518
aA10,0.04167703408808161,0.04017878581729921,0.045092
aA11,0.030977855187857676,0.03157201843357469,0.035408
aA12,0.024508584224931573,0.024684603787182565,0.027092
aA13,0.008957452102513063,0.008726226812317692,0.019296
aA14,0.0033590445384423986,0.003559368341322406,0.01232
aA15,0.002239363025628266,0.002073553952178721,0.007652
aA16,0.0003732271709380443,0.0003543344651522065,0.004314
aA17,0.0004976362279173924,0.0004812682478711846,0.002522
aA18,0.0002488181139586962,0.00017903818040728743,0.001214
aA19,0.0,5.552576284041992e-05,0.000586
aA20,0.0,2.1957617118427276e-05,0.00035
aA21,0.0,1.1179317767369649e-05,0.000112
aA22,0.0,1.2108187998770345e-05,5.4e-05
aA23,0.0,1.0152928793782453e-06,2.6e-05
aA24,0.0,2.369217157975356e-06,1e-05
aA-25,0.0001244090569793481,5.057157206348512e-05,0.000434
aA-24,0.0002488181139586962,0.00014286658267168763,0.000984
aA-23,0.0,6.696571940347133e-05,0.00211
aA-22,0.0001244090569793481,0.00015595319399799108,0.004326
aA-21,0.0008708633988554367,0.0007855106555558773,0.008538
aA-20,0.001492908683752177,0.0017961725775459004,0.0159
aA-19,0.006220452848967405,0.00595219979246851,0.02866
aA-18,0.011321224185120677,0.011353589403915358,0.047878
aA-17,0.028365264991291366,0.028612203492533843,0.076258
aA-16,0.0620801194326947,0.06178324834850396,0.107982
aA-15,0.1239114207514307,0.12178958305668348,0.139752
aA-14,0.20763871609853196,0.20701973089396952,0.16082
aA-13,0.21759144065687983,0.21970360851349005,0.159154
aA-12,0.18711122169693953,0.18759135914464417,0.140694
aA-11,0.1212988305548644,0.12221240450632365,0.115514
aA-10,0.0915650659368002,0.09057770547936685,0.095036
aA-9,0.07700920627021647,0.07721482016273296,0.08239
aA-8,0.08484697685991541,0.08515861811623743,0.080118
aA-7,0.07912416023886538,0.07814368492334445,0.077004
aA-6,0.08049265986563822,0.0799467856966716,0.073014
aA-5,0.012938541925852202,0.013104822628110467,0.013196
aA-4,0.004478726051256532,0.004370656618607451,0.00794
aA-3,0.08385170440408062,0.08342230922045973,0.074658
aA-2,0.0001244090569793481,0.00021149838826415337,0.000924
aA-1,0.0,1.766618894285321e-05,6.8e-05
aC0,1.0,1.0,1.0
aC1,0.0001244090569793481,1.695940279631036e-05,4.2e-05
aC2,0.0007464543418760885,0.00043010576563610895,0.000644
aC3,0.0009952724558347848,0.0009798906540693325,0.001672
aC4,0.0002488181139586962,0.0009950644409683846,0.011396
aC5,0.0001244090569793481,0.00070911591508786,0.008834
aC6,0.0001244090569793481,0.0005219347680287487,0.00758
aC7,0.0001244090569793481,0.0004999689562979617,0.007402
aC8,0.0,0.0003811192355723626,0.007576
aC9,0.0003732271709380443,0.0006485535490616373,0.006952
aC10,0.0003732271709380443,0.000438479224635998,0.00544
aC11,0.0002488181139586962,0.00032451384974316913,0.0039
aC12,0.0001244090569793481,0.00013519563347784235,0.002506
aC13,0.0002488181139586962,0.0001157805590001025,0.001436
aC14,0.0001244090569793481,3.910884810717999e-05,0.000798
aC15,0.0,1.5138227514478895e-05,0.000448
aC16,0.0,6.390007820220432e-06,0.000186
aC17,0.0,2.892892165254562e-06,0.0001
aC18,0.0,4.894662117455638e-07,2.6e-05
aC19,0.0,1.5594114283737114e-06,3e-05
aC20,0.0,2.1692093511473452e-07,1.2e-05
aC21,0.0,1.1511223586884871e-08,2e-06
aC22,0.0,0.0,0.0
aC23,0.0,0.0,0.0
aC24,0.0,0.0,0.0
aC-25,0.0002488181139586962,0.0001462906094209477,0.001002
aC-24,0.0,6.451245101317381e-05,0.002154
aC-23,0.0001244090569793481,0.00016182827601268773,0.004484
aC-22,0.0008708633988554367,0.0008016280184922873,0.008684
aC-21,0.0018661358546902215,0.001968532669110405,0.016218
aC-20,0.006220452848967405,0.006157396685287019,0.02923
aC-19,0.011445633242100024,0.011611856814149956,0.048694
aC-18,0.030977855187857676,0.031183375771565422,0.07679
aC-17,0.06419507340134362,0.064357204774714,0.108172
aC-16,0.12901219208758397,0.12660951914720692,0.138452
aC-15,0.2169693953719831,0.21773219260896282,0.155266
aC-14,0.22132371236626025,0.22280475048780887,0.146708
aC-13,0.18549390395620802,0.185718395245605,0.11871
aC-12,0.08882806668325455,0.08913755395885749,0.079916
aC-11,0.03744712615078378,0.03742048016210138,0.048202
aC-10,0.005971634735008708,0.006137952646160537,0.02703
aC-9,0.0006220452848967405,0.0010587462339337603,0.016384
aC-8,0.0004976362279173924,0.000699555274057666,0.01164
aC-7,0.0003732271709380443,0.0008057782505639427,0.015288
aC-6,0.0003732271709380443,0.0006876263876668999,0.008578
aC-5,0.0004976362279173924,0.0005614956976513509,0.003086
aC-4,0.0,0.0001082645112927662,0.000708
aC-3,0.0002488181139586962,0.00012920133436681837,0.0003
aC-2,0.0,6.940117421167823e-05,0.00048
aC-1,0.0002488181139586962,3.3102541514505683e-06,4.2e-05
aD0,0.0,0.0,0.0
aD1,0.0001244090569793481,0.00010717719355890696,0.000276
aD2,0.0002488181139586962,0.0004801320009495934,0.00158
aD3,0.002736999253545658,0.00294606827227455,0.006432
aD4,0.038442398606618564,0.03680803176710566,0.046924
aD5,0.07290370738989799,0.07212004834589623,0.075422
aD6,0.03296840009952724,0.03260453257887141,0.046784
aD7,0.03433689972630007,0.034128766079515406,0.048402
aD8,0.03968648917641204,0.03980483193069237,0.045804
aD9,0.039313262005474,0.03890206033384778,0.041678
aD10,0.03471012689723812,0.03481429104049877,0.035946
aD11,0.02425976611097288,0.02423377983703029,0.028112
aD12,0.0098283155013685,0.009844383200828411,0.019802
aD13,0.004727544165215228,0.00480653928972474,0.013072
aD14,0.0009952724558347848,0.0014135233940318398,0.00813
aD15,0.001244090569793481,0.0009805855212209396,0.004684
aD16,0.0001244090569793481,0.0001583009648698459,0.002442
aD17,0.0002488181139586962,0.00013951743599311637,0.001386
aD18,0.0,3.827408223856126e-05,0.00072
aD19,0.0001244090569793481,1.7817589908034295e-05,0.000272
aD20,0.0,1.8959211207274535e-05,0.000122
aD21,0.0,7.426822868672544e-06,5.8e-05
aD22,0.0,2.7997239674798296e-06,1.8e-05
aD23,0.0,5.401798700968341e-06,1e-05
aD24,0.0,1.5714638528282e-06,8e-06
aD-25,0.0,0.0,0.0
aD-24,0.0,2.571031289216298e-06,1e-05
aD-23,0.0,9.88656098335184e-06,1.6e-05
aD-22,0.0,1.0378331258632154e-05,6e-05
aD-21,0.0,1.7281551741256964e-05,0.000116
aD-20,0.0,3.779675187122441e-05,0.000274
aD-19,0.0,2.8836882847203962e-05,0.000622
aD-18,0.0001244090569793481,7.793461982143601e-05,0.001172
aD-17,0.0,0.00016556579985286133,0.002356
aD-16,0.0002488181139586962,0.00043417193722597875,0.004206
aD-15,0.0007464543418760885,0.0009861607943165021,0.00701
aD-14,0.002488181139586962,0.0025515729533303563,0.011418
aD-13,0.004851953222194576,0.004794777212589165,0.017346
aD-12,0.012689723811893506,0.012317866564501526,0.023592
aD-11,0.021895994028365263,0.021655011226828294,0.030702
aD-10,0.02861408310525006,0.028216202754430625,0.037424
aD-9,0.0390644438915153,0.038395077591393205,0.041374
aD-8,0.03769594426474247,0.03696778258112795,0.041476
aD-7,0.02861408310525006,0.029492175046596594,0.040958
aD-6,0.02998258273202289,0.029807712653952375,0.03992
aD-5,0.12814132868872855,0.12661729849668846,0.122342
aD-4,0.001244090569793481,0.0010245295746402934,0.002934
aD-3,0.0002488181139586962,0.00039330548678601443,0.00129
aD-2,0.0003732271709380443,0.0003647628902106773,0.001388
aD-1,0.0,1.648078778251853e-05,7.6e-05
aE0,0.0,0.0,0.0
aE1,0.0001244090569793481,0.00012071925352512702,0.000278
aE2,0.0001244090569793481,0.00038964777387263803,0.001816
aE3,0.006593680019905449,0.0061410330929361,0.008032
aE4,0.0328439910425479,0.033437812190880746,0.037208
aE5,0.04055735257526748,0.03950375852829816,0.043206
aE6,0.023264493655138094,0.023454517824960518,0.038632
