Feature,marginal_data,marginal_model,marginal_gen
l1,0.0,0.0,0.0
l2,0.0,0.0,0.0
l3,0.0,0.0,0.0
l4,1.4469267276305128e-05,8.464694590447596e-07,6e-06
l5,0.0,4.0328528156814825e-06,4.8e-05
l6,2.8938534552610255e-05,9.955885018082061e-06,0.000276
l7,0.0002604468109734923,9.683188336174032e-05,0.001254
l8,0.00033279314735501795,0.0002480041604403447,0.004
l9,0.0009260331056835282,0.000968833058117881,0.010218
l10,0.005397036694061812,0.0055041339552870695,0.020284
l11,0.030906354902187752,0.030908773035965332,0.039656
l12,0.07032063896284292,0.06971585149626337,0.071246
l13,0.14343384651001273,0.1417822209314512,0.108408
l14,0.19982058108577383,0.19798215821230827,0.138952
l15,0.2307992823243431,0.2324412529846027,0.1505
l16,0.15619574024771385,0.15508707324291449,0.13791
l17,0.08580275494848941,0.08760742484944331,0.110872
l18,0.041208473202917005,0.041742751258636385,0.079518
l19,0.020068873712235213,0.020718207294903663,0.053176
l20,0.008724968167611992,0.009090772187179236,0.033058
l21,0.0033713392753790946,0.0033680541744943154,0.019212
l22,0.0014758652621831231,0.0015863332167781123,0.01067
l23,0.0005353628892232898,0.0006137970498536913,0.005604
l24,0.0002025697418682718,0.00023724773345929078,0.002876
l25,7.234633638152564e-05,0.00011627811861695927,0.001274
l26,7.234633638152564e-05,9.017326297813995e-05,0.0006
l27,0.0,3.923391746213826e-05,0.000224
l28,1.4469267276305128e-05,2.534005772133126e-05,0.000104
l29,1.4469267276305128e-05,1.2679096353438288e-05,4.2e-05
l30,0.0,1.6015096262689916e-06,1e-05
aA0,0.0,0.0,0.0
aA1,0.9059642319712929,0.9060000195397483,0.9114
aA2,0.06521298761430722,0.06470746140594485,0.067964
aA3,0.00787128139830999,0.007755229717075057,0.00761
aA4,0.03366998495196203,0.03393611266483807,0.039074
aA5,0.06849751128602848,0.06870905807885581,0.078742
aA6,0.07291063780530153,0.07322169143534045,0.065478
aA7,0.088059960643593,0.08810885046956386,0.071258
aA8,0.07471929621483968,0.0745615586156671,0.068234
aA9,0.05399930547517074,0.05482184923321648,0.057974
aA10,0.03777925685843269,0.037444075876139564,0.047298
aA11,0.028533395068873712,0.028261461632266,0.036926
aA12,0.01912837133927538,0.019290189286845567,0.027332
aA13,0.010027202222479454,0.010025615484471865,0.019428
aA14,0.00454334992475981,0.004731082323801404,0.012794
aA15,0.0023584905660377358,0.0024458171536962444,0.007808
aA16,0.0006221784928811205,0.0006931286483690455,0.004726
aA17,0.00033279314735501795,0.0003897905081388693,0.002416
aA18,0.00011575413821044102,0.00016817914459060443,0.001338
aA19,4.3407801828915384e-05,0.00010950555149656504,0.000698
aA20,1.4469267276305128e-05,3.3333140618979976e-05,0.000316
aA21,2.8938534552610255e-05,1.4027394521121389e-05,0.00013
aA22,0.0,7.5261635312759066e-06,6.8e-05
aA23,0.0,4.778628555620545e-06,3e-05
aA24,0.0,2.6296951720714236e-07,8e-06
aA-25,5.787706910522051e-05,8.617595147779886e-05,0.000584
aA-24,8.681560365783077e-05,0.00011680404571277534,0.001252
aA-23,0.00018810047459196666,0.0002274916812486055,0.002808
aA-22,0.0005208936219469846,0.0005971128697977852,0.00549
aA-21,0.0014758652621831231,0.0015523817482559024,0.01043
aA-20,0.003168769533510823,0.003196816858176177,0.018894
aA-19,0.008348767218428059,0.00880839929262578,0.032654
aA-18,0.01966373422849867,0.020198212536347026,0.052804
aA-17,0.03997858548443107,0.0406191634086231,0.079704
aA-16,0.08253270054404445,0.08443280277003434,0.111308
aA-15,0.1520719990739669,0.15086980303024122,0.141224
aA-14,0.2237672184280588,0.22573632211281372,0.158816
aA-13,0.2014266697534437,0.20002997635731426,0.155642
aA-12,0.15673110313693714,0.1551604807000551,0.135816
aA-11,0.10704363931010534,0.10681294005675354,0.111806
aA-10,0.08759694409075125,0.08720667703662234,0.093168
aA-9,0.08474649843731913,0.08518331753746822,0.084328
aA-8,0.08199733765482116,0.08204416772921048,0.083506
aA-7,0.0724910290542887,0.07296698269667783,0.083462
aA-6,0.0725199675888413,0.07247084287518993,0.070408
aA-5,0.009347146660493112,0.009351129822072346,0.014674
aA-4,0.003081953929852992,0.003123296294361058,0.008706
aA-3,0.06531427248524135,0.06435680965254922,0.070308
aA-2,0.00021703900914457692,0.0002134731153224067,0.000842
aA-1,2.8938534552610255e-05,3.966494049138792e-06,4.6e-05
aC0,1.0,1.0,1.0
aC1,1.4469267276305128e-05,1.5990327395755086e-05,2.6e-05
aC2,0.0004774858201180692,0.00038242546793538357,0.000636
aC3,0.0004919550873943744,0.000546315160676733,0.001606
aC4,0.00031832388007871284,0.0007852684436781255,0.01141
aC5,0.00023150827642088204,0.0006388142987696654,0.00928
aC6,0.0002025697418682718,0.000527622566397137,0.008224
aC7,0.00018810047459196666,0.0004953901118111681,0.007664
aC8,0.00017363120731566154,0.0005111897194130193,0.008192
aC9,0.00021703900914457692,0.0004998274655286029,0.00801
aC10,0.00015916194003935642,0.0004141787792849304,0.006588
aC11,5.787706910522051e-05,0.0002553455943651989,0.00466
aC12,8.681560365783077e-05,0.00018500556890777874,0.00309
aC13,8.681560365783077e-05,0.0001343777202232002,0.001968
aC14,4.3407801828915384e-05,6.100144475499883e-05,0.001062
aC15,0.0,2.8936901127386678e-05,0.000602
aC16,0.0,1.1108717549778678e-05,0.000278
aC17,0.0,2.857479550034072e-06,0.000118
aC18,0.0,2.038585075604071e-06,5.2e-05
aC19,0.0,1.7960782752125126e-06,3.2e-05
aC20,0.0,3.1696682325724113e-07,1.6e-05
aC21,0.0,1.590695957126254e-07,8e-06
aC22,0.0,0.0,0.0
aC23,0.0,0.0,0.0
aC24,0.0,0.0,0.0
aC-25,7.234633638152564e-05,0.00011627811861695927,0.001274
aC-24,0.0002025697418682718,0.00023732690834485284,0.002878
aC-23,0.0005353628892232898,0.0006141408646149013,0.005612
aC-22,0.0014758652621831231,0.0015867540220251364,0.010686
aC-21,0.0033713392753790946,0.003368530387956312,0.019234
aC-20,0.008724968167611992,0.009092181142169928,0.03311
aC-19,0.020068873712235213,0.020720455652877053,0.05328
aC-18,0.041208473202917005,0.041751488990710836,0.079784
aC-17,0.08580275494848941,0.08763189133618937,0.111356
aC-16,0.15621020951499015,0.15512321306110768,0.13876
aC-15,0.2308137515916194,0.23253159634640444,0.151894
aC-14,0.19990739668943164,0.19819227706558598,0.141236
aC-13,0.14353513138094687,0.14221246124516812,0.111848
aC-12,0.07066790137747425,0.07026437178983058,0.076
aC-11,0.03144171779141104,0.031589054863193335,0.04581
aC-10,0.005671952772311611,0.006022593823496531,0.027274
aC-9,0.0013890496585252923,0.001489018798025972,0.018068
aC-8,0.00044854728556545896,0.0007096954859515954,0.013258
aC-7,0.0005208936219469846,0.000826447193802978,0.015782
aC-6,0.0002025697418682718,0.0005415750733899183,0.009582
aC-5,0.0002749160782497974,0.00046694684762295163,0.003658
aC-4,2.8938534552610255e-05,0.00013423436917450501,0.001136
aC-3,0.0,6.421188813542108e-05,0.000454
aC-2,7.234633638152564e-05,4.079685899206483e-05,0.000518
aC-1,0.0,3.258385121419317e-06,4.8e-05
aD0,0.0,0.0,0.0
aD1,2.8938534552610255e-05,8.744504470468653e-05,0.00019
aD2,0.0002604468109734923,0.0004042615650315416,0.00137
aD3,0.004413126519273064,0.004460867563626429,0.005634
aD4,0.049499363352239846,0.04960708038379096,0.053714
aD5,0.0758913068642204,0.07654081863854224,0.067028
aD6,0.044420650538256744,0.044284414952174896,0.044536
aD7,0.04110718833198287,0.04127544134990134,0.045978
aD8,0.041092719064706566,0.04121571334337007,0.043134
aD9,0.041657020488482466,0.04164517648932116,0.03892
aD10,0.03935640699154995,0.03993281915182277,0.033372
aD11,0.028475517999768492,0.028417764850092165,0.026802
aD12,0.016408149091330013,0.01684655351743887,0.019556
aD13,0.007885750665586295,0.008203689782287643,0.01339
aD14,0.003487093413589536,0.0037224652444576424,0.008466
aD15,0.0015048037967357332,0.001501730739403365,0.005044
aD16,0.0005932399583285103,0.0005980083110832296,0.00289
aD17,0.00021703900914457692,0.0002310785921558356,0.001496
aD18,4.3407801828915384e-05,0.00010131061324414149,0.000764
aD19,4.3407801828915384e-05,4.713060433749826e-05,0.000388
aD20,1.4469267276305128e-05,3.3158967637300944e-05,0.000198
aD21,1.4469267276305128e-05,1.5050690167956448e-05,6.8e-05
aD22,0.0,3.2718451943921834e-06,2.4e-05
aD23,0.0,1.4893585642761396e-06,8e-06
aD24,0.0,5.321192935525409e-07,2e-06
aD-25,0.0,1.808939961627045e-06,8e-06
aD-24,0.0,2.7490220108644487e-06,1.6e-05
aD-23,0.0,9.624580489275593e-06,3.2e-05
aD-22,0.0,1.628863963547128e-05,6.6e-05
aD-21,0.0,3.087589295641385e-05,0.000172
aD-20,2.8938534552610255e-05,4.900449641142924e-05,0.00037
aD-19,5.787706910522051e-05,8.937344102217052e-05,0.000814
aD-18,0.00013022340548674615,0.00018430673947729946,0.001488
aD-17,0.0004630165528417641,0.0004794681146321459,0.002662
aD-16,0.0007813404329204769,0.0008925073594713369,0.004614
aD-15,0.002126982289616854,0.0022717022121128134,0.00753
aD-14,0.004210556777404792,0.004312204409155002,0.012096
aD-13,0.009795693946058571,0.00992941071024049,0.01772
aD-12,0.01873770112281514,0.019273190241923345,0.024044
aD-11,0.02788227804143998,0.028053252760407148,0.030264
aD-10,0.03688216228730177,0.037038469840802016,0.036268
aD-9,0.04398657251996759,0.04411632633113392,0.039988
aD-8,0.04375506424354671,0.04372478026283864,0.040746
aD-7,0.03796735733302466,0.03804881845159751,0.040448
aD-6,0.0346973029285797,0.03508537417377537,0.040646
aD-5,0.13359474476212524,0.13414776555409308,0.106502
aD-4,0.0009983794420650538,0.0009255254778216735,0.00371
aD-3,8.681560365783077e-05,0.00024626287314491707,0.001448
aD-2,0.00023150827642088204,0.00023962472794589445,0.00124
aD-1,0.0,8.558464584126173e-06,8e-05
aE0,0.0,0.0,0.0
aE1,2.8938534552610255e-05,8.669347141723902e-05,0.000234
