Feature,marginal_data,marginal_model,marginal_gen
l1,0.0,0.0,0.0
l2,0.0,0.0,0.0
l3,0.0,1.6871610674026073e-06,2e-06
l4,8.09182604192375e-06,3.077623426953884e-07,2e-06
l5,2.0229565104809378e-05,3.346094053325457e-05,5.4e-05
l6,4.0459130209618756e-05,3.829269066564036e-05,0.000234
l7,0.00019420382500617,0.0001345539532896426,0.00102
l8,0.0004005453890752257,0.00038589644318206987,0.003244
l9,0.0009426977338841169,0.0009892486613440716,0.00833
l10,0.004118739455339189,0.004286753915962167,0.019946
l11,0.02230916439758378,0.02231249323580472,0.042846
l12,0.05046467311045747,0.050623805142272535,0.079546
l13,0.1102309002561063,0.11027676617898244,0.120418
l14,0.16419933404271675,0.16417275856154379,0.150054
l15,0.20227542148298897,0.20208775205479834,0.15581
l16,0.1778947496186727,0.1780162834941129,0.138116
l17,0.11708872282663667,0.1167977372547556,0.10678
l18,0.07162479821008808,0.07157483326414513,0.0731
l19,0.039658039431468305,0.039551003246404974,0.045954
l20,0.020338804756375346,0.02035263240006236,0.026214
l21,0.009795155423748701,0.009856648069162933,0.014352
l22,0.004442412497016139,0.004481640957026558,0.007282
l23,0.0021524257271517177,0.002252227564597726,0.003626
l24,0.001007432342219507,0.0010065425661982094,0.001694
l25,0.0003964994760542638,0.00040043017193812586,0.000788
l26,0.0001982497380271319,0.00020013038639177163,0.00036
l27,0.00012946921667078,9.079951721134439e-05,0.000138
l28,5.259686927250438e-05,4.996917134084275e-05,6e-05
l29,1.61836520838475e-05,1.1847672075408807e-05,1.4e-05
l30,0.0,1.2068979857250079e-05,1.4e-05
aA0,0.0,0.0,0.0
aA1,0.8764094949486776,0.8764762525676764,0.907012
aA2,0.09936762379482365,0.0989654236677499,0.065994
aA3,0.00955644655551195,0.009430979155985949,0.010154
aA4,0.0351589841521587,0.03505191733295004,0.04163
aA5,0.07400784097943462,0.07389269545201978,0.078502
aA6,0.06755056379797947,0.06754585410940109,0.064824
aA7,0.08470118909383687,0.08415678448676159,0.06818
aA8,0.0730449136804457,0.07268229592504807,0.063722
aA9,0.05758952594037133,0.057337453263654393,0.055048
aA10,0.0466089180014808,0.04676006859710315,0.045078
aA11,0.03704842553294789,0.03691754783882215,0.036222
aA12,0.028163600538915614,0.02795843394470753,0.027006
aA13,0.01831180233287345,0.01851505399808217,0.019646
aA14,0.010426317855018753,0.010429846813663128,0.012784
aA15,0.005190906405894086,0.005268486243645932,0.007638
aA16,0.0024720528558077057,0.002475151071732302,0.004104
aA17,0.0011328556458693251,0.0010796758056936446,0.002178
aA18,0.0005340605187669676,0.0005970273097052022,0.001056
aA19,0.00022252521615290314,0.00023560132101468776,0.000474
aA20,8.901008646116126e-05,0.00010377114199789744,0.000228
aA21,5.259686927250438e-05,7.500885209548122e-05,0.000122
aA22,1.2137739062885626e-05,2.2050359929302932e-05,5e-05
aA23,2.0229565104809378e-05,1.606746699572127e-05,2e-05
aA24,4.045913020961875e-06,6.245443973143321e-06,8e-06
aA-25,0.00020229565104809376,0.00019598349645136347,0.000362
aA-24,0.00038840765001234,0.0003806721721011325,0.00076
aA-23,0.0009710191250308501,0.0009397793434611634,0.00162
aA-22,0.0020957829448582516,0.002187039247038367,0.003574
aA-21,0.00429271371524055,0.0043324163333410895,0.00714
aA-20,0.009576676120616759,0.0095604644464498,0.014014
aA-19,0.019663137281874715,0.019607984951753962,0.025826
aA-18,0.03808417926631413,0.03800471931086659,0.045188
aA-17,0.07012781039233218,0.06997297490292874,0.072316
aA-16,0.11393291067028641,0.11335037711376111,0.106268
aA-15,0.17442740215970837,0.17453656141909127,0.13964
aA-14,0.20043048514543035,0.20016600517820768,0.161004
aA-13,0.17433839207324722,0.17466920031599098,0.162782
aA-12,0.13949498913672354,0.1389075842116235,0.144386
aA-11,0.09995428118286313,0.10058505620124422,0.117166
aA-10,0.08710041551526725,0.08648776575135211,0.09477
aA-9,0.08244761554116109,0.08203140307644499,0.082208
aA-8,0.08024259294473687,0.08049061847540963,0.081028
aA-7,0.07210626185958255,0.07200418546339678,0.078684
aA-6,0.06639747858700534,0.06588770791427474,0.067922
aA-5,0.008257708475783188,0.008253807998568013,0.012382
aA-4,0.0026864862459186852,0.002779860220203224,0.006156
aA-3,0.08010907781504513,0.0803143051927174,0.085556
aA-2,0.00013756104271270376,0.0001855220083914209,0.00068
aA-1,1.61836520838475e-05,5.051146489887603e-06,3e-05
aC0,1.0,1.0,1.0
aC1,8.09182604192375e-06,9.855073646409917e-06,4.6e-05
aC2,0.0005340605187669676,0.00040902564398025067,0.000628
aC3,0.0012744626016029908,0.0012329799488929691,0.001928
aC4,0.005931308488730109,0.005933004122626207,0.01273
aC5,0.002229298074549993,0.0024739989890317947,0.010338
aC6,0.0014039318182737708,0.0015729220482995933,0.008134
aC7,0.0013432431229593426,0.0015292111111065495,0.00774
aC8,0.001464620513588199,0.0017035982285206115,0.00804
aC9,0.0018287526854747678,0.0020703391214589727,0.007158
aC10,0.001816614946411882,0.0019652254586358512,0.00559
aC11,0.0015091255568187795,0.0015836898673381643,0.003788
aC12,0.0009265140818002695,0.0009679802118192026,0.002344
aC13,0.0004895554755363869,0.0005669307126240312,0.001324
aC14,0.00038840765001234,0.00038575149375499516,0.000752
aC15,0.00012137739062885626,0.0001296866875169652,0.000324
aC16,8.901008646116126e-05,8.42255100614885e-05,0.000206
aC17,3.2367304167695e-05,3.195035916115463e-05,7.8e-05
aC18,8.09182604192375e-06,9.538647433754268e-06,3e-05
aC19,0.0,6.859062065214751e-06,6e-06
aC20,4.045913020961875e-06,2.573217356658361e-06,1e-05
aC21,8.09182604192375e-06,3.0574124274103984e-07,4e-06
aC22,0.0,0.0,0.0
aC23,0.0,0.0,0.0
aC24,0.0,0.0,0.0
aC-25,0.0003964994760542638,0.00040043017193812586,0.000788
aC-24,0.001007432342219507,0.0010065425661982094,0.001694
aC-23,0.0021524257271517177,0.002252227564597726,0.003626
aC-22,0.004442412497016139,0.004482209030656225,0.007286
aC-21,0.009799201336769663,0.00986304134693847,0.01437
aC-20,0.020354988408459194,0.020370387520316613,0.026268
aC-19,0.039686360822615036,0.03958352920987828,0.046046
aC-18,0.07168953281842347,0.07163344657661817,0.073278
aC-17,0.1171817788261188,0.11695164767390483,0.10714
aC-16,0.17815773396503523,0.17833886657988446,0.138836
aC-15,0.20276093104550438,0.20269617540274082,0.157074
aC-14,0.16517844499378953,0.1652680833698224,0.152308
aC-13,0.11186140320355394,0.11219517707791624,0.12398
aC-12,0.05264542022875592,0.05284268630585584,0.084622
aC-11,0.02470434490599321,0.024767908420478504,0.049226
aC-10,0.0059110789236253,0.006109841961784921,0.027012
aC-9,0.002099828857879213,0.002298112364188382,0.016314
aC-8,0.0015374469479655125,0.0017424304839030035,0.01185
aC-7,0.002658164854771952,0.0028065910932726745,0.015354
aC-6,0.003252914068853348,0.0033099470327311695,0.009036
aC-5,0.0031598580693712247,0.00302774516185543,0.003114
aC-4,0.00017802017292232252,0.00021253644721786258,0.00078
aC-3,8.496417344019939e-05,7.981118165823376e-05,0.000244
aC-2,0.00010114782552404688,5.889785335186789e-05,0.00033
aC-1,1.2137739062885626e-05,2.5692169689145216e-06,3.2e-05
aD0,0.0,0.0,0.0
aD1,4.450504323058063e-05,9.494316112345556e-05,0.000246
aD2,0.00033985669376079754,0.0005256030467898934,0.001974
aD3,0.0037546072834526204,0.003885700989866179,0.007992
aD4,0.04832438512236864,0.04809664802175226,0.05746
aD5,0.08356024162192562,0.08339887420457316,0.063828
aD6,0.051613712408410645,0.05175270168486491,0.04865
aD7,0.050513224066709016,0.050512978340799326,0.049432
aD8,0.049246853291147946,0.04906743673875624,0.046198
aD9,0.048417441121850764,0.048429097784931006,0.04066
aD10,0.04376059523472364,0.04403632085358271,0.033682
aD11,0.03566472327977893,0.03577705784265058,0.02558
aD12,0.022729939351763817,0.02258125649250982,0.018412
aD13,0.012829590189470106,0.01278182074822645,0.011428
aD14,0.00688209804865615,0.006814951087337335,0.006794
aD15,0.0036130003277189547,0.0036140940851399307,0.003762
aD16,0.0018044772073489963,0.0017754875821232414,0.001962
aD17,0.0007242184307521757,0.0006896332978154147,0.00094
aD18,0.00036817808490753064,0.00037797385725296727,0.00045
aD19,0.00022252521615290314,0.00016723039876783872,0.000222
aD20,6.068869531442813e-05,5.9844213415621206e-05,9.8e-05
aD21,3.2367304167695e-05,3.079984424472223e-05,3.6e-05
aD22,8.09182604192375e-06,1.4892434142152486e-05,1.8e-05
aD23,4.045913020961875e-06,1.0819782868470072e-05,8e-06
aD24,0.0,8.169785935499711e-07,2e-06
aD-25,4.045913020961875e-06,0.0,0.0
aD-24,8.09182604192375e-06,3.3331388674875572e-06,6e-06
aD-23,1.2137739062885626e-05,1.2854650158211198e-05,2.2e-05
aD-22,2.832139114673313e-05,2.0709010278312863e-05,3.4e-05
aD-21,4.450504323058063e-05,4.7463633607805325e-05,8.4e-05
aD-20,8.901008646116126e-05,0.00012019829042493057,0.000246
aD-19,0.0002710761724044456,0.00027434734622604407,0.000466
aD-18,0.00047337182345253944,0.0005679026493238495,0.000934
aD-17,0.0011814066021208676,0.0012102563629208531,0.00198
aD-16,0.002520603812059248,0.0025414927351664718,0.003706
aD-15,0.004543560322540186,0.004613841718071816,0.006432
aD-14,0.008633978386732641,0.008607761275775384,0.010676
aD-13,0.015710280260394963,0.01568033907278267,0.016478
aD-12,0.026140644028434676,0.0260366564603945,0.023074
aD-11,0.035065928152676576,0.03531888676169114,0.031046
aD-10,0.042138184113317934,0.04208347200649095,0.03789
aD-9,0.052180140231345304,0.05171708357457698,0.04326
aD-8,0.04956648041980394,0.049376639937614236,0.043888
aD-7,0.04538705226915032,0.045219146053306736,0.042306
aD-6,0.043979074537855586,0.04424850401808104,0.043876
aD-5,0.13534388237721665,0.1354613538769745,0.109314
aD-4,0.0007606316479408326,0.0007914449257021541,0.002178
aD-3,0.00013756104271270376,0.0002617952795176989,0.001076
aD-2,0.000291305737509255,0.00026346456965620246,0.000816
