Feature,marginal_data,marginal_model,marginal_gen
l1,0.0,0.0,0.0
l2,0.0,0.0,0.0
l3,0.0,0.0,0.0
l4,0.0,7.075233611353964e-07,1.2e-05
l5,5.562044607597753e-05,2.5177759922702594e-06,8.4e-05
l6,0.0,9.00186135391122e-06,0.00049
l7,0.00027810223037988765,7.396792750341902e-05,0.002184
l8,0.00027810223037988765,0.00019507407636537588,0.006614
l9,0.0007230657989877079,0.0008849971061374612,0.015352
l10,0.004171533455698315,0.004151052789943558,0.028416
l11,0.03648701262584126,0.037479285185375494,0.047138
l12,0.08209577840814283,0.08044616597679762,0.07671
l13,0.17364703264920184,0.1728541588492295,0.11087
l14,0.227765726681128,0.2284566754306795,0.13861
l15,0.23210412147505424,0.2310483419048299,0.144264
l16,0.12909505534234383,0.13124971256958587,0.128524
l17,0.06568774681572946,0.0655066468602388,0.10219
l18,0.02875577062128038,0.02845491777476882,0.07412
l19,0.012792702597474831,0.012889364242130196,0.050094
l20,0.00428277434785027,0.004188600409853193,0.032382
l21,0.0014461315979754157,0.0015114050025763172,0.019322
l22,0.00011124089215195505,0.00019721802959182357,0.011122
l23,5.562044607597753e-05,0.00010330603991591265,0.006024
l24,0.0001668613382279326,0.00017551911551231386,0.002974
l25,0.0,4.958400266562174e-05,0.001482
l26,0.0,3.4534793522761475e-05,0.00065
l27,0.0,2.1856022883182134e-05,0.00023
l28,0.0,9.650225780232158e-06,9.4e-05
l29,0.0,4.292658417855865e-06,3.2e-05
l30,0.0,1.020328169677281e-06,1.2e-05
aA0,0.0,0.0,0.0
aA1,0.8710161855498081,0.8719114679256784,0.918144
aA2,0.10401023416207798,0.10336931417729511,0.06044
aA3,0.009066132710384337,0.009077849118550897,0.008028
aA4,0.03376161076811836,0.034158255968987916,0.038118
aA5,0.07047110517826354,0.06951517216877645,0.08149
aA6,0.06474219923243785,0.06558362960031065,0.057112
aA7,0.08026030368763558,0.08006626112282868,0.061208
aA8,0.06835752822737638,0.0687649340004839,0.05968
aA9,0.05606540964458535,0.05678818243668878,0.054016
aA10,0.050948328605595415,0.051271552062770585,0.046022
aA11,0.04421825463040214,0.04524067485382761,0.038364
aA12,0.03036876355748373,0.02990373137486734,0.030636
aA13,0.012236498136715056,0.012087720820354142,0.023268
aA14,0.005728905945825685,0.005817252900883673,0.015812
aA15,0.0016686133822793258,0.0016889957865210878,0.010312
aA16,0.0006118249068357528,0.0006515546420163873,0.006528
aA17,0.0001668613382279326,0.0002695824915648385,0.003802
aA18,0.0001668613382279326,0.00019456557841526195,0.002134
aA19,0.0,3.5617644285685703e-05,0.001268
aA20,0.0,1.5857900733152145e-05,0.000574
aA21,0.0,9.941473449311225e-06,0.000248
aA22,0.0,4.72792246742584e-06,0.000128
aA23,0.0,2.7755481806821565e-06,5e-05
aA24,0.0,5.259082206459309e-06,3.4e-05
aA-25,0.0,3.439004330506284e-05,0.000642
aA-24,0.0,4.6829840171165924e-05,0.001428
aA-23,0.0001668613382279326,0.0001649481147655924,0.002924
aA-22,5.562044607597753e-05,0.00010804497006894939,0.005882
aA-21,0.00011124089215195505,0.00018874996360831667,0.010982
aA-20,0.0013905111518994382,0.001428853282877421,0.019094
aA-19,0.004115913009622337,0.00398002155934769,0.032046
aA-18,0.012014016352411146,0.01204372627596649,0.04995
aA-17,0.027810223037988763,0.027435009081252813,0.074674
aA-16,0.061849936036487016,0.06154779117706119,0.103696
aA-15,0.12453417876411368,0.12658755220490708,0.132704
aA-14,0.22231492296568217,0.221455951881034,0.152506
aA-13,0.22120251404416263,0.22252526648829082,0.153942
aA-12,0.18427053784971356,0.18278765356549886,0.135336
aA-11,0.11808220701930029,0.11710039400847712,0.112368
aA-10,0.08793592524612047,0.08913736886890165,0.092644
aA-9,0.07047110517826354,0.07083362368581672,0.081646
aA-8,0.07514322264864565,0.07385847997714073,0.078732
aA-7,0.07753490182991267,0.07777206992502023,0.07521
aA-6,0.07514322264864565,0.07581119295810017,0.067724
aA-5,0.013793870626842427,0.014218858978057908,0.016694
aA-4,0.005061460592913955,0.005107258914287101,0.011648
aA-3,0.12080760887702319,0.12203306304396594,0.102612
aA-2,5.562044607597753e-05,0.00019586990848044077,0.001972
aA-1,0.0,8.574195378088731e-08,4e-06
aC0,1.0,1.0,1.0
aC1,5.562044607597753e-05,1.035812833940972e-05,3.4e-05
aC2,0.0007786862450636854,0.00047337060310247175,0.000384
aC3,0.0008899271372156404,0.0009002197703508782,0.001218
aC4,0.00011124089215195505,0.0007807529528931424,0.010794
aC5,0.00011124089215195505,0.0005835970795120709,0.00838
aC6,0.00011124089215195505,0.00047990697435209136,0.007456
aC7,5.562044607597753e-05,0.0004065059109623084,0.008196
aC8,5.562044607597753e-05,0.00043114212429636587,0.009188
aC9,0.0,0.0003503165417628484,0.00854
aC10,5.562044607597753e-05,0.00030386171175152593,0.00708
aC11,5.562044607597753e-05,0.00021742576198486498,0.00524
aC12,5.562044607597753e-05,0.00015472841901199865,0.00339
aC13,0.0001668613382279326,0.00015185588165680464,0.002022
aC14,0.00011124089215195505,5.2664107869714804e-05,0.001362
aC15,0.0,1.3238319097000728e-05,0.000726
aC16,5.562044607597753e-05,6.612212949789641e-06,0.000344
aC17,0.0,2.669840681050434e-06,0.000164
aC18,0.0,6.338754602269692e-07,6.8e-05
aC19,0.0,4.3701103358746363e-07,2.8e-05
aC20,0.0,1.7838671436882143e-07,1e-05
aC21,0.0,5.539411286778524e-08,4e-06
aC22,0.0,0.0,0.0
aC23,0.0,0.0,0.0
aC24,0.0,0.0,0.0
aC-25,0.0,4.958400266562174e-05,0.001482
aC-24,0.0001668613382279326,0.00017551911551231386,0.002974
aC-23,5.562044607597753e-05,0.00010332663180745098,0.006028
aC-22,0.00011124089215195505,0.00019723433942234214,0.011128
aC-21,0.0014461315979754157,0.0015115158416156697,0.019348
aC-20,0.00428277434785027,0.004188914280692095,0.032436
aC-19,0.012792702597474831,0.012890446043096459,0.05021
aC-18,0.02875577062128038,0.028458300607105424,0.074366
aC-17,0.06568774681572946,0.06551539942995376,0.102614
aC-16,0.12915067578841982,0.13127524486939496,0.129294
aC-15,0.2322153623672062,0.23111053330924566,0.145462
aC-14,0.22782134712720395,0.22862237221127082,0.140582
aC-13,0.17392513487958172,0.17336766573191642,0.113946
aC-12,0.08254074197675065,0.08107905142474961,0.081152
aC-11,0.037210078424828964,0.03832236800898375,0.052652
aC-10,0.004338394793926247,0.004679611520125316,0.035236
aC-9,0.000945547583291618,0.001297197902088505,0.023292
aC-8,0.00027810223037988765,0.0005520923063636274,0.015968
aC-7,0.00027810223037988765,0.00066635287597488,0.01737
aC-6,0.00011124089215195505,0.0004420687152440865,0.010292
aC-5,5.562044607597753e-05,0.0002621973277755307,0.003586
aC-4,0.0,0.00015380717986137506,0.001692
aC-3,0.0003337226764558652,0.0002049509138648289,0.000884
aC-2,0.00011124089215195505,0.0001228794028905568,0.001602
aC-1,5.562044607597753e-05,1.1747068226381646e-07,1e-05
aD0,0.0,0.0,0.0
aD1,5.562044607597753e-05,6.269999473809816e-05,0.000258
aD2,0.0001668613382279326,0.00040518050589078927,0.001394
aD3,0.004227153901774292,0.004119449987186381,0.005652
aD4,0.04143723232660326,0.04172775098006725,0.047586
aD5,0.069303075810668,0.0688100572192063,0.07493
aD6,0.039601757606096,0.03895518902802186,0.049238
aD7,0.03709883753267701,0.03672258671166672,0.048904
aD8,0.035708326380777575,0.03534834499477749,0.045234
aD9,0.03915679403748818,0.03990754518071109,0.040026
aD10,0.03670949441014517,0.036890349810584026,0.033398
aD11,0.02024584237165582,0.020181798002474417,0.026182
aD12,0.009956059847599978,0.0100867939641971,0.019066
aD13,0.005673285499749708,0.0055519242678513355,0.013352
aD14,0.002113576950887146,0.002253662404977289,0.008526
aD15,0.000945547583291618,0.000959192597264498,0.005428
aD16,0.0002224817843039101,0.00027973259515891915,0.003218
aD17,5.562044607597753e-05,6.0334856577161796e-05,0.001752
aD18,0.0,2.406455673962162e-05,0.000848
aD19,0.00011124089215195505,6.0930133672724326e-05,0.00044
aD20,0.0,9.106294660980327e-06,0.0002
aD21,0.0,9.043226415052029e-06,0.000116
aD22,0.0,2.4432828325027377e-06,3.2e-05
aD23,0.0,9.286491650225919e-07,1.2e-05
aD24,0.0,8.078525241816899e-08,2e-06
aD-25,0.0,2.463821022292203e-07,4e-06
aD-24,0.0,1.501449642852576e-06,1.4e-05
aD-23,0.0,2.7186380700990244e-06,2.2e-05
aD-22,0.0,5.934434795280733e-06,7.2e-05
aD-21,0.0,1.1335377361975836e-05,0.0002
aD-20,0.0,2.5103451995787837e-05,0.000426
aD-19,0.0,3.3045665555647676e-05,0.000772
aD-18,0.0,3.649245667066781e-05,0.001448
aD-17,5.562044607597753e-05,0.00011625242673210915,0.002612
aD-16,0.0003893431225318427,0.0003797376814490804,0.004678
aD-15,0.0011680293675955281,0.0012794135835929356,0.007564
aD-14,0.002502920073418989,0.002421238878795539,0.01171
aD-13,0.005061460592913955,0.005380196562689092,0.017376
aD-12,0.01123533010734746,0.011351013498447252,0.024054
aD-11,0.019689637910896046,0.019998931582043133,0.0308
aD-10,0.03125869069469937,0.031242755065520426,0.03737
aD-9,0.04310584570888259,0.04311307418109639,0.041428
aD-8,0.03887869180710829,0.039498127953893764,0.04262
aD-7,0.03086934757216753,0.030053371996383176,0.040918
aD-6,0.03387285166027031,0.03395607848586311,0.041842
aD-5,0.12292118582791034,0.12176898180794915,0.108452
aD-4,0.001056788475443573,0.0009130747239896398,0.005836
aD-3,0.0003893431225318427,0.0005332303910577968,0.002964
aD-2,0.0003337226764558652,0.0003063413844999256,0.002598
aD-1,0.0,9.919698919820368e-07,1.4e-05
aE0,0.0,0.0,0.0
aE1,0.0,8.622622020092338e-05,0.000278
aE2,0.0001668613382279326,0.00040130122220891106,0.00153
aE3,0.006841314867345236,0.006870592665160239,0.007458
aE4,0.038823071361032316,0.03848861220896868,0.03927
aE5,0.040102341620779795,0.039318134481352955,0.04223
