Feature,marginal_data,marginal_model,marginal_gen
l1,0.0,0.0,0.0
l2,0.0,0.0,0.0
l3,0.0,0.0,0.0
l4,0.0,2.364210336435459e-06,1.4e-05
l5,0.0,2.7500713059680173e-06,5.8e-05
l6,0.00011511453896627144,2.2078722934315938e-05,0.000408
l7,0.0002302290779325429,6.968107878731397e-05,0.001636
l8,0.00034534361689881433,0.00018861020258586797,0.004838
l9,0.0008058017727639,0.0008399886160243088,0.011972
l10,0.0042592379417520435,0.004304903718233812,0.024234
l11,0.027627489351905146,0.027747556701541762,0.044426
l12,0.07355819039944746,0.07266302072657055,0.076518
l13,0.16081501093588121,0.15975691863732608,0.115578
l14,0.22378266375043168,0.22550637040335975,0.143078
l15,0.2491078623230114,0.24898658316393024,0.151496
l16,0.14113042477264878,0.14005654417864422,0.13517
l17,0.0713710141590883,0.07342308565819804,0.10526
l18,0.03016000920916312,0.029691945588897047,0.07418
l19,0.009899850351099344,0.009646380500411516,0.047966
l20,0.0042592379417520435,0.0043737683743399714,0.02888
l21,0.002072061701392886,0.0020180822722600136,0.016708
l22,0.00034534361689881433,0.00041267736544507055,0.009038
l23,0.00011511453896627144,0.00013826448347774818,0.004658
l24,0.0,5.043730406231706e-05,0.002104
l25,0.0,3.644510311562703e-05,0.001012
l26,0.0,3.144711551968027e-05,0.000452
l27,0.0,1.8917974574487675e-05,0.000198
l28,0.0,7.078795633337728e-06,8e-05
l29,0.0,1.6601623481457356e-06,1.6e-05
l30,0.0,1.0668922772958095e-06,1e-05
aA0,0.0,0.0,0.0
aA1,0.8884540117416829,0.890152868125141,0.929012
aA2,0.08518475883504087,0.0849241409049815,0.052274
aA3,0.010130079429031887,0.010385320967442897,0.007954
aA4,0.03614596523540923,0.03541939879953887,0.038434
aA5,0.06964429607459423,0.07012163948387601,0.080394
aA6,0.06584551628870726,0.0666729412332405,0.060264
aA7,0.0890986531598941,0.08966215747917729,0.064474
aA8,0.07344307586048118,0.07344532789658137,0.062464
aA9,0.05042016806722689,0.05058767497335377,0.054762
aA10,0.044894670196845864,0.04549700304677137,0.046534
aA11,0.03534016346264533,0.034802376284587044,0.039276
aA12,0.027742603890871416,0.027144317813224947,0.031332
aA13,0.011166110279728329,0.011209378985731707,0.023362
aA14,0.005295268792448486,0.005614536661132256,0.016106
aA15,0.0024174053182917004,0.0025130638803696295,0.010118
aA16,0.0002302290779325429,0.00024915688870612507,0.005854
aA17,0.0,0.00017338745683409423,0.003524
aA18,0.00011511453896627144,0.00017284711454504408,0.001782
aA19,0.0,5.080434265560329e-05,0.000946
aA20,0.0,1.7413208615674896e-05,0.00055
aA21,0.0,5.551260043865768e-06,0.00018
aA22,0.0,2.9811186965581335e-06,6e-05
aA23,0.0,2.3994377523481856e-06,3.8e-05
aA24,0.0,1.5131146630987868e-06,2e-05
aA-25,0.0,2.9650079689522087e-05,0.000454
aA-24,0.0,3.7400864899252316e-05,0.000996
aA-23,0.0,5.089835209958545e-05,0.002082
aA-22,0.00011511453896627144,0.00013516039172550075,0.004592
aA-21,0.00034534361689881433,0.0003996323257904817,0.008986
aA-20,0.0019569471624266144,0.0019165878111615314,0.016494
aA-19,0.0040290088638195,0.0041826269109299105,0.028652
aA-18,0.009669621273166801,0.009297219878276192,0.047892
aA-17,0.02877863474156786,0.028035971715269958,0.074322
aA-16,0.06941406699666168,0.071116676356967,0.106516
aA-15,0.1362956141360654,0.13512897807322574,0.138272
aA-14,0.23805686658224934,0.24021652803531351,0.159062
aA-13,0.2184873949579832,0.21901354941411677,0.157922
aA-12,0.1753194428456314,0.17426245149180677,0.13988
aA-11,0.10740186485553126,0.10688751446209468,0.11368
aA-10,0.08679636238056866,0.08724056653164822,0.093106
aA-9,0.0749395648670427,0.07603887242127548,0.080832
aA-8,0.08414872798434442,0.08376180202903571,0.080116
aA-7,0.07183147231495338,0.06995061973172989,0.075154
aA-6,0.07332796132151491,0.07351751205860409,0.065638
aA-5,0.013468401059053758,0.014150615732190862,0.016144
aA-4,0.0042592379417520435,0.00417225178890334,0.008382
aA-3,0.09681132727063428,0.09906641144302311,0.108812
aA-2,0.00011511453896627144,0.00017735345087373821,0.001408
aA-1,0.0,1.4172680756931016e-05,2e-05
aC0,1.0,1.0,1.0
aC1,0.0,2.5488788863784836e-05,5e-05
aC2,0.001036030850696443,0.0005062230162438193,0.000522
aC3,0.0006906872337976287,0.0008024297705473775,0.001552
aC4,0.0002302290779325429,0.0011126096346160037,0.012146
aC5,0.00011511453896627144,0.0006959783490252392,0.009106
aC6,0.00011511453896627144,0.0005191849291053908,0.00772
aC7,0.0002302290779325429,0.00048465864111469546,0.007784
aC8,0.00034534361689881433,0.0006803833779693401,0.008222
aC9,0.0,0.00035263594594435265,0.007456
aC10,0.0002302290779325429,0.0002971671940886212,0.006026
aC11,0.0,0.000219399213095545,0.004448
aC12,0.00011511453896627144,0.00016686235813405953,0.00287
aC13,0.00011511453896627144,7.080653350863678e-05,0.001648
aC14,0.0,3.896637473703521e-05,0.00095
aC15,0.0,1.1866904607818812e-05,0.000502
aC16,0.00011511453896627144,6.366572681550282e-06,0.000214
aC17,0.0,4.289856195403989e-06,0.000104
aC18,0.0,8.174557442654851e-07,6e-05
aC19,0.0,5.408071741953695e-07,2.4e-05
aC20,0.0,3.266079964589271e-07,2.2e-05
aC21,0.0,0.0,0.0
aC22,0.0,0.0,0.0
aC23,0.0,0.0,0.0
aC24,0.0,0.0,0.0
aC-25,0.0,3.644510311562703e-05,0.001012
aC-24,0.0,5.043730406231706e-05,0.002104
aC-23,0.00011511453896627144,0.00013829946652890344,0.00466
aC-22,0.00034534361689881433,0.00041276896618853287,0.00905
aC-21,0.002072061701392886,0.002018668092994004,0.016742
aC-20,0.0042592379417520435,0.004374078874944871,0.028924
aC-19,0.009899850351099344,0.009646943573121581,0.04808
aC-18,0.03016000920916312,0.02969531250271377,0.074394
aC-17,0.0713710141590883,0.07343213406272622,0.10569
aC-16,0.14113042477264878,0.14008608203066694,0.135892
aC-15,0.24922297686197767,0.24906479991130573,0.152712
aC-14,0.22389777828939794,0.22573508983904042,0.145176
aC-13,0.16116035455278002,0.16020639330530073,0.118828
aC-12,0.07355819039944746,0.07345071235545772,0.08118
aC-11,0.028433291124669045,0.02866243350485414,0.05058
aC-10,0.004604581558650857,0.0048878482397932445,0.03117
aC-9,0.0011511453896627143,0.0014061734545947112,0.019498
aC-8,0.0004604581558650858,0.0006256370203443048,0.013584
aC-7,0.0004604581558650858,0.0006792813129009621,0.015828
aC-6,0.0004604581558650858,0.0007183438534800703,0.009448
aC-5,0.00011511453896627144,0.00030272035997639833,0.003408
aC-4,0.0,0.00010990757226185622,0.001272
aC-3,0.0002302290779325429,0.0001221478196934225,0.000532
aC-2,0.0002302290779325429,7.154534826438347e-05,0.000854
aC-1,0.0,1.2555388506674556e-06,4e-05
aD0,0.0,0.0,0.0
aD1,0.00011511453896627144,0.00012329010348184505,0.000288
aD2,0.0002302290779325429,0.0005092122143261646,0.001626
aD3,0.002877863474156786,0.0029554554591305782,0.006538
aD4,0.043513295729250605,0.04275669181253521,0.053606
aD5,0.06331299643144929,0.06107887365349617,0.070884
aD6,0.03902382870956602,0.0386073616314705,0.048726
aD7,0.037757568780937036,0.03857128236712699,0.049712
aD8,0.037987797858869576,0.03777249609559704,0.045462
aD9,0.040520317716127546,0.04117980634872095,0.039366
aD10,0.0394842868654311,0.03873415599320993,0.032282
aD11,0.026706573040174975,0.026568890252339432,0.024692
aD12,0.01036030850696443,0.01062875140966276,0.017278
aD13,0.005295268792448486,0.005110095882474451,0.011346
aD14,0.0017267180844940716,0.0019535025616532102,0.00712
aD15,0.0005755726948313572,0.0006496320806021462,0.00393
aD16,0.00034534361689881433,0.00023862297236671467,0.002332
aD17,0.00011511453896627144,8.185072959310728e-05,0.001122
aD18,0.0,3.1377289087712794e-05,0.000594
aD19,0.0,1.315665180236225e-05,0.00026
aD20,0.0,6.062069805635603e-06,0.000106
aD21,0.0,5.503249444757715e-06,5.2e-05
aD22,0.0,5.835927022999484e-06,2.2e-05
aD23,0.0,8.872879807962644e-07,1.2e-05
aD24,0.0,7.587273706418956e-07,2e-06
aD-25,0.0,0.0,0.0
aD-24,0.0,1.0403203051894709e-07,6e-06
aD-23,0.0,4.217434877309262e-06,3.8e-05
aD-22,0.0,2.529428620853931e-06,3.6e-05
aD-21,0.0,1.0710589456903758e-05,0.000138
aD-20,0.0,1.1332834899544884e-05,0.000274
aD-19,0.0,2.2214336742530095e-05,0.000602
aD-18,0.0,4.6026271569207026e-05,0.001236
aD-17,0.00011511453896627144,0.0001624215085845246,0.002212
aD-16,0.0006906872337976287,0.0005703048758299702,0.004146
aD-15,0.0006906872337976287,0.0008407279192714396,0.007164
aD-14,0.002877863474156786,0.0028448242643844294,0.01151
aD-13,0.005180154253482215,0.005217620189024641,0.017302
aD-12,0.012662599286289858,0.01249639063408686,0.02434
aD-11,0.023368251410153102,0.02293811481340292,0.032156
aD-10,0.029929780131230575,0.02941897095602066,0.038888
aD-9,0.04201680672268908,0.042230734875275885,0.04283
aD-8,0.03695176700817313,0.03619246837004511,0.043786
aD-7,0.031656498215724645,0.03213413741524823,0.04085
aD-6,0.03108092552089329,0.031151276047796536,0.043136
aD-5,0.13088523080465062,0.12953520827123405,0.098956
aD-4,0.0013813744675952573,0.0010944022070218141,0.004122
aD-3,0.00011511453896627144,0.00032122353402421595,0.001892
aD-2,0.00034534361689881433,0.0003358734411602786,0.001686
aD-1,0.0,1.6690561980402489e-06,5.2e-05
aE0,0.0,0.0,0.0
aE1,0.0,6.478931635070623e-05,0.000282
aE2,0.0002302290779325429,0.00048067471043369614,0.001672
aE3,0.006216185104178658,0.006541505192974377,0.007556
aE4,0.03902382870956602,0.03741157747644813,0.044872
aE5,0.03430413261194889,0.03203343396084226,0.045116
aE6,0.02716703119604006,0.027291548894578372,0.039186
aE7,0.03660642339127432,0.03564779546910995,0.051788
aE8,0.06239208011971912,0.06341147720270365,0.07127
